date;Hours;DK1;DK2
03/02/2019;02 - 03;783;200
03/02/2019;03 - 04;680;248
03/02/2019;04 - 05;719;246
03/02/2019;05 - 06;868;232
03/02/2019;06 - 07;853;246
03/02/2019;07 - 08;705;326
03/02/2019;08 - 09;493;301
03/02/2019;09 - 10;369;275
03/02/2019;10 - 11;413;223
03/02/2019;11 - 12;466;245
03/02/2019;12 - 13;490;256
03/02/2019;13 - 14;350;257
03/02/2019;14 - 15;273;289
03/02/2019;15 - 16;296;248
03/02/2019;16 - 17;259;178
03/02/2019;17 - 18;292;114
03/02/2019;18 - 19;370;79
03/02/2019;19 - 20;428;60
03/02/2019;20 - 21;561;52
03/02/2019;21 - 22;729;70
03/02/2019;22 - 23;713;73
03/02/2019;23 - 00;824;86
04/02/2019;00 - 01;926;105
04/02/2019;01 - 02;1106;106
04/02/2019;02 - 03;1302;113
04/02/2019;03 - 04;1445;131
04/02/2019;04 - 05;1491;169
04/02/2019;05 - 06;1628;207
04/02/2019;06 - 07;1812;273
04/02/2019;07 - 08;2183;450
04/02/2019;08 - 09;2501;590
04/02/2019;09 - 10;2648;683
04/02/2019;10 - 11;2758;731
04/02/2019;11 - 12;2897;761
04/02/2019;12 - 13;3000;749
04/02/2019;13 - 14;3166;756
04/02/2019;14 - 15;3047;791
04/02/2019;15 - 16;3302;878
04/02/2019;16 - 17;3386;913
04/02/2019;17 - 18;3458;927
04/02/2019;18 - 19;3555;960
04/02/2019;19 - 20;3656;968
04/02/2019;20 - 21;3682;992
04/02/2019;21 - 22;3502;1015
04/02/2019;22 - 23;3390;1009
04/02/2019;23 - 00;3130;991
05/02/2019;00 - 01;3387;969
05/02/2019;01 - 02;3303;952
05/02/2019;02 - 03;3349;961
05/02/2019;03 - 04;3336;955
05/02/2019;04 - 05;3245;931
05/02/2019;05 - 06;3274;925
05/02/2019;06 - 07;3303;923
05/02/2019;07 - 08;2969;941
05/02/2019;08 - 09;2906;939
05/02/2019;09 - 10;2889;935
05/02/2019;10 - 11;2822;943
05/02/2019;11 - 12;2812;934
05/02/2019;12 - 13;2642;926
05/02/2019;13 - 14;2885;907
05/02/2019;14 - 15;2791;888
05/02/2019;15 - 16;2605;864
05/02/2019;16 - 17;2322;830
05/02/2019;17 - 18;1868;783
05/02/2019;18 - 19;1690;738
05/02/2019;19 - 20;1449;656
05/02/2019;20 - 21;1210;677
05/02/2019;21 - 22;880;631
05/02/2019;22 - 23;643;586
05/02/2019;23 - 00;563;605
06/02/2019;00 - 01;500;480
06/02/2019;01 - 02;562;341
06/02/2019;02 - 03;591;229
06/02/2019;03 - 04;682;170
06/02/2019;04 - 05;818;168
06/02/2019;05 - 06;1026;186
06/02/2019;06 - 07;1182;308
06/02/2019;07 - 08;1472;388
06/02/2019;08 - 09;1729;431
06/02/2019;09 - 10;1830;557
06/02/2019;10 - 11;1789;584
06/02/2019;11 - 12;2084;638
06/02/2019;12 - 13;2087;614
06/02/2019;13 - 14;1889;597
06/02/2019;14 - 15;1638;535
06/02/2019;15 - 16;1434;595
06/02/2019;16 - 17;1320;595
06/02/2019;17 - 18;1201;587
06/02/2019;18 - 19;981;536
06/02/2019;19 - 20;928;421
06/02/2019;20 - 21;854;396
06/02/2019;21 - 22;786;300
06/02/2019;22 - 23;767;247
06/02/2019;23 - 00;757;220
07/02/2019;00 - 01;685;181
07/02/2019;01 - 02;495;190
07/02/2019;02 - 03;338;152
07/02/2019;03 - 04;338;178
07/02/2019;04 - 05;406;186
07/02/2019;05 - 06;575;249
07/02/2019;06 - 07;840;262
07/02/2019;07 - 08;1088;375
07/02/2019;08 - 09;1489;485
07/02/2019;09 - 10;1903;573
07/02/2019;10 - 11;2241;686
07/02/2019;11 - 12;2453;728
07/02/2019;12 - 13;2703;802
07/02/2019;13 - 14;2966;802
07/02/2019;14 - 15;3167;824
07/02/2019;15 - 16;3283;812
07/02/2019;16 - 17;3328;784
07/02/2019;17 - 18;3426;772
07/02/2019;18 - 19;3536;809
07/02/2019;19 - 20;3506;896
07/02/2019;20 - 21;3128;966
07/02/2019;21 - 22;2834;998
07/02/2019;22 - 23;2852;1002
07/02/2019;23 - 00;2781;989
08/02/2019;00 - 01;2614;974
08/02/2019;01 - 02;2932;948
08/02/2019;02 - 03;2790;943
08/02/2019;03 - 04;2726;941
08/02/2019;04 - 05;2625;936
08/02/2019;05 - 06;2831;898
08/02/2019;06 - 07;2653;873
08/02/2019;07 - 08;2427;865
08/02/2019;08 - 09;2278;839
08/02/2019;09 - 10;2262;781
08/02/2019;10 - 11;2344;786
08/02/2019;11 - 12;2561;764
08/02/2019;12 - 13;2692;759
08/02/2019;13 - 14;2747;758
08/02/2019;14 - 15;2918;786
08/02/2019;15 - 16;3167;810
08/02/2019;16 - 17;3377;835
08/02/2019;17 - 18;3499;884
08/02/2019;18 - 19;3492;931
08/02/2019;19 - 20;3550;973
08/02/2019;20 - 21;3429;982
08/02/2019;21 - 22;3084;988
08/02/2019;22 - 23;2714;987
08/02/2019;23 - 00;2573;977
09/02/2019;00 - 01;2573;963
09/02/2019;01 - 02;2693;954
09/02/2019;02 - 03;2368;856
09/02/2019;03 - 04;2457;834
09/02/2019;04 - 05;2560;973
09/02/2019;05 - 06;2616;962
09/02/2019;06 - 07;2625;948
09/02/2019;07 - 08;2681;909
09/02/2019;08 - 09;3042;912
09/02/2019;09 - 10;3161;899
09/02/2019;10 - 11;3179;900
09/02/2019;11 - 12;3243;916
09/02/2019;12 - 13;3423;925
09/02/2019;13 - 14;3182;946
09/02/2019;14 - 15;3168;974
09/02/2019;15 - 16;3297;1000
09/02/2019;16 - 17;3255;1019
09/02/2019;17 - 18;3361;1033
09/02/2019;18 - 19;3226;1044
09/02/2019;19 - 20;3196;1031
09/02/2019;20 - 21;2981;1030
09/02/2019;21 - 22;3029;1020
09/02/2019;22 - 23;2878;1024
09/02/2019;23 - 00;2732;1023
10/02/2019;00 - 01;2902;996
10/02/2019;01 - 02;3049;933
10/02/2019;02 - 03;2702;846
10/02/2019;03 - 04;2530;788
10/02/2019;04 - 05;2489;638
10/02/2019;05 - 06;2011;626
10/02/2019;06 - 07;2084;633
10/02/2019;07 - 08;2284;749
10/02/2019;08 - 09;2184;775
10/02/2019;09 - 10;1780;717
10/02/2019;10 - 11;1359;628
10/02/2019;11 - 12;1052;560
10/02/2019;12 - 13;807;409
10/02/2019;13 - 14;448;240
10/02/2019;14 - 15;231;163
10/02/2019;15 - 16;179;139
10/02/2019;16 - 17;101;104
10/02/2019;17 - 18;155;95
10/02/2019;18 - 19;365;134
10/02/2019;19 - 20;540;234
10/02/2019;20 - 21;779;345
10/02/2019;21 - 22;977;435
10/02/2019;22 - 23;1193;418
10/02/2019;23 - 00;1393;450
11/02/2019;00 - 01;1617;548
11/02/2019;01 - 02;1895;611
11/02/2019;02 - 03;1833;529
11/02/2019;03 - 04;1799;598
11/02/2019;04 - 05;2165;697
11/02/2019;05 - 06;2198;764
11/02/2019;06 - 07;2222;824
11/02/2019;07 - 08;2238;842
11/02/2019;08 - 09;2213;901
11/02/2019;09 - 10;2197;917
11/02/2019;10 - 11;2355;940
11/02/2019;11 - 12;2831;967
11/02/2019;12 - 13;2610;972
11/02/2019;13 - 14;2613;988
11/02/2019;14 - 15;2830;980
11/02/2019;15 - 16;2681;915
11/02/2019;16 - 17;2859;740
11/02/2019;17 - 18;3178;608
11/02/2019;18 - 19;3078;696
11/02/2019;19 - 20;2881;803
11/02/2019;20 - 21;2724;752
11/02/2019;21 - 22;2586;749
11/02/2019;22 - 23;2055;781
11/02/2019;23 - 00;1984;837
12/02/2019;00 - 01;1676;808
12/02/2019;01 - 02;1831;784
12/02/2019;02 - 03;1808;719
12/02/2019;03 - 04;1666;664
12/02/2019;04 - 05;1372;560
12/02/2019;05 - 06;1041;518
12/02/2019;06 - 07;845;456
12/02/2019;07 - 08;700;391
12/02/2019;08 - 09;543;329
12/02/2019;09 - 10;366;279
12/02/2019;10 - 11;223;218
12/02/2019;11 - 12;192;164
12/02/2019;12 - 13;336;180
12/02/2019;13 - 14;543;241
12/02/2019;14 - 15;851;256
12/02/2019;15 - 16;1180;209
12/02/2019;16 - 17;1549;188
12/02/2019;17 - 18;1904;152
12/02/2019;18 - 19;2229;230
12/02/2019;19 - 20;2568;306
12/02/2019;20 - 21;2750;452
12/02/2019;21 - 22;2874;606
12/02/2019;22 - 23;2547;693
12/02/2019;23 - 00;2468;783
13/02/2019;00 - 01;2414;849
13/02/2019;01 - 02;2388;864
13/02/2019;02 - 03;2169;867
13/02/2019;03 - 04;2107;870
13/02/2019;04 - 05;2127;871
13/02/2019;05 - 06;2135;873
13/02/2019;06 - 07;2267;852
13/02/2019;07 - 08;2525;832
13/02/2019;08 - 09;2340;809
13/02/2019;09 - 10;2056;783
13/02/2019;10 - 11;1788;742
13/02/2019;11 - 12;1554;730
13/02/2019;12 - 13;1550;707
13/02/2019;13 - 14;1557;670
13/02/2019;14 - 15;1440;678
13/02/2019;15 - 16;1584;728
13/02/2019;16 - 17;1614;703
13/02/2019;17 - 18;1700;679
13/02/2019;18 - 19;1818;673
13/02/2019;19 - 20;1927;692
13/02/2019;20 - 21;1990;601
13/02/2019;21 - 22;1850;528
13/02/2019;22 - 23;1758;516
13/02/2019;23 - 00;1623;494
14/02/2019;00 - 01;1520;551
14/02/2019;01 - 02;1264;529
14/02/2019;02 - 03;1137;489
14/02/2019;03 - 04;1099;515
14/02/2019;04 - 05;1079;438
14/02/2019;05 - 06;980;447
14/02/2019;06 - 07;980;323
14/02/2019;07 - 08;1040;311
14/02/2019;08 - 09;1092;233
14/02/2019;09 - 10;1205;260
14/02/2019;10 - 11;1254;241
14/02/2019;11 - 12;1281;233
14/02/2019;12 - 13;1286;193
14/02/2019;13 - 14;1272;160
14/02/2019;14 - 15;1190;120
14/02/2019;15 - 16;1084;106
14/02/2019;16 - 17;1000;132
14/02/2019;17 - 18;914;180
14/02/2019;18 - 19;863;204
14/02/2019;19 - 20;836;233
14/02/2019;20 - 21;875;231
14/02/2019;21 - 22;905;228
14/02/2019;22 - 23;906;159
14/02/2019;23 - 00;932;148
15/02/2019;00 - 01;903;154
15/02/2019;01 - 02;872;164
15/02/2019;02 - 03;867;151
15/02/2019;03 - 04;833;96
15/02/2019;04 - 05;770;60
15/02/2019;05 - 06;777;39
15/02/2019;06 - 07;805;26
15/02/2019;07 - 08;854;25
15/02/2019;08 - 09;833;37
15/02/2019;09 - 10;791;59
15/02/2019;10 - 11;616;60
15/02/2019;11 - 12;547;59
15/02/2019;12 - 13;607;73
15/02/2019;13 - 14;755;97
15/02/2019;14 - 15;878;111
15/02/2019;15 - 16;1021;124
15/02/2019;16 - 17;1157;134
15/02/2019;17 - 18;1366;198
15/02/2019;18 - 19;1717;289
15/02/2019;19 - 20;1979;405
15/02/2019;20 - 21;2160;551
15/02/2019;21 - 22;2254;600
15/02/2019;22 - 23;2322;647
15/02/2019;23 - 00;2278;622
16/02/2019;00 - 01;2283;552
16/02/2019;01 - 02;2316;519
16/02/2019;02 - 03;2255;457
16/02/2019;03 - 04;2183;389
16/02/2019;04 - 05;2187;412
16/02/2019;05 - 06;2196;461
16/02/2019;06 - 07;2275;478
16/02/2019;07 - 08;2391;483
16/02/2019;08 - 09;2421;547
16/02/2019;09 - 10;2443;546
16/02/2019;10 - 11;2483;439
16/02/2019;11 - 12;2586;373
16/02/2019;12 - 13;2617;394
16/02/2019;13 - 14;2386;484
16/02/2019;14 - 15;2051;502
16/02/2019;15 - 16;1787;506
16/02/2019;16 - 17;1601;475
16/02/2019;17 - 18;1482;433
16/02/2019;18 - 19;1555;433
16/02/2019;19 - 20;1557;511
16/02/2019;20 - 21;1504;492
16/02/2019;21 - 22;1458;458
16/02/2019;22 - 23;1471;459
16/02/2019;23 - 00;1412;399
17/02/2019;00 - 01;1233;248
17/02/2019;01 - 02;967;224
17/02/2019;02 - 03;813;188
17/02/2019;03 - 04;718;140
17/02/2019;04 - 05;723;143
17/02/2019;05 - 06;639;162
17/02/2019;06 - 07;588;153
17/02/2019;07 - 08;603;138
17/02/2019;08 - 09;629;97
17/02/2019;09 - 10;579;85
17/02/2019;10 - 11;574;64
17/02/2019;11 - 12;639;57
17/02/2019;12 - 13;612;79
17/02/2019;13 - 14;560;83
17/02/2019;14 - 15;535;88
17/02/2019;15 - 16;579;54
17/02/2019;16 - 17;609;50
17/02/2019;17 - 18;776;106
17/02/2019;18 - 19;1139;197
17/02/2019;19 - 20;1463;300
17/02/2019;20 - 21;1728;402
17/02/2019;21 - 22;1857;419
17/02/2019;22 - 23;2016;384
17/02/2019;23 - 00;2054;397
18/02/2019;00 - 01;1960;378
18/02/2019;01 - 02;1830;336
18/02/2019;02 - 03;1719;337
18/02/2019;03 - 04;1547;312
18/02/2019;04 - 05;1503;255
18/02/2019;05 - 06;1441;205
18/02/2019;06 - 07;1320;198
18/02/2019;07 - 08;1262;190
18/02/2019;08 - 09;1261;204
18/02/2019;09 - 10;1137;167
18/02/2019;10 - 11;1171;141
18/02/2019;11 - 12;1294;98
18/02/2019;12 - 13;1436;54
18/02/2019;13 - 14;1489;76
18/02/2019;14 - 15;1353;119
18/02/2019;15 - 16;1124;112
18/02/2019;16 - 17;1113;76
18/02/2019;17 - 18;1195;82
18/02/2019;18 - 19;1330;125
18/02/2019;19 - 20;1574;216
18/02/2019;20 - 21;1680;270
18/02/2019;21 - 22;1738;371
18/02/2019;22 - 23;1759;386
18/02/2019;23 - 00;1715;304
19/02/2019;00 - 01;1672;222
19/02/2019;01 - 02;1721;149
19/02/2019;02 - 03;1793;137
19/02/2019;03 - 04;1962;238
19/02/2019;04 - 05;2157;322
19/02/2019;05 - 06;2400;505
19/02/2019;06 - 07;2553;608
19/02/2019;07 - 08;2787;503
19/02/2019;08 - 09;2985;632
19/02/2019;09 - 10;3047;751
19/02/2019;10 - 11;3011;820
19/02/2019;11 - 12;3046;862
19/02/2019;12 - 13;3118;892
19/02/2019;13 - 14;3277;887
19/02/2019;14 - 15;3421;898
19/02/2019;15 - 16;3426;876
19/02/2019;16 - 17;3311;908
19/02/2019;17 - 18;3216;885
19/02/2019;18 - 19;3119;874
19/02/2019;19 - 20;3017;875
19/02/2019;20 - 21;2941;882
19/02/2019;21 - 22;2907;878
19/02/2019;22 - 23;2849;860
19/02/2019;23 - 00;2736;854
20/02/2019;00 - 01;2680;853
20/02/2019;01 - 02;2560;847
20/02/2019;02 - 03;2396;839
20/02/2019;03 - 04;2186;784
20/02/2019;04 - 05;1946;715
20/02/2019;05 - 06;1650;671
20/02/2019;06 - 07;1445;621
20/02/2019;07 - 08;1338;487
20/02/2019;08 - 09;1119;406
20/02/2019;09 - 10;924;369
20/02/2019;10 - 11;814;377
20/02/2019;11 - 12;765;320
20/02/2019;12 - 13;789;339
20/02/2019;13 - 14;815;366
20/02/2019;14 - 15;781;372
20/02/2019;15 - 16;804;363
20/02/2019;16 - 17;932;382
20/02/2019;17 - 18;980;353
20/02/2019;18 - 19;1083;290
20/02/2019;19 - 20;1220;272
20/02/2019;20 - 21;1419;348
20/02/2019;21 - 22;1733;434
20/02/2019;22 - 23;1818;485
20/02/2019;23 - 00;1587;514
21/02/2019;00 - 01;1527;450
21/02/2019;01 - 02;1689;423
21/02/2019;02 - 03;1893;484
21/02/2019;03 - 04;1708;542
21/02/2019;04 - 05;1679;541
21/02/2019;05 - 06;1787;523
21/02/2019;06 - 07;1853;491
21/02/2019;07 - 08;1876;560
21/02/2019;08 - 09;1710;645
21/02/2019;09 - 10;1477;679
21/02/2019;10 - 11;1326;566
21/02/2019;11 - 12;1323;517
21/02/2019;12 - 13;1298;495
21/02/2019;13 - 14;1302;528
21/02/2019;14 - 15;1268;655
21/02/2019;15 - 16;953;632
21/02/2019;16 - 17;610;619
21/02/2019;17 - 18;620;529
21/02/2019;18 - 19;717;465
21/02/2019;19 - 20;704;438
21/02/2019;20 - 21;679;414
21/02/2019;21 - 22;585;404
21/02/2019;22 - 23;612;302
21/02/2019;23 - 00;770;288
22/02/2019;00 - 01;882;459
22/02/2019;01 - 02;880;622
22/02/2019;02 - 03;899;624
22/02/2019;03 - 04;833;543
22/02/2019;04 - 05;878;478
22/02/2019;05 - 06;873;511
22/02/2019;06 - 07;844;573
22/02/2019;07 - 08;952;523
22/02/2019;08 - 09;1063;433
22/02/2019;09 - 10;1203;407
22/02/2019;10 - 11;1275;369
22/02/2019;11 - 12;1252;369
22/02/2019;12 - 13;1192;340
22/02/2019;13 - 14;1113;315
22/02/2019;14 - 15;984;302
22/02/2019;15 - 16;764;287
22/02/2019;16 - 17;620;217
22/02/2019;17 - 18;580;176
22/02/2019;18 - 19;517;163
22/02/2019;19 - 20;652;174
22/02/2019;20 - 21;834;180
22/02/2019;21 - 22;958;171
22/02/2019;22 - 23;1080;185
22/02/2019;23 - 00;1116;180
23/02/2019;00 - 01;988;243
23/02/2019;01 - 02;944;215
23/02/2019;02 - 03;765;168
23/02/2019;03 - 04;702;183
23/02/2019;04 - 05;628;148
23/02/2019;05 - 06;665;126
23/02/2019;06 - 07;750;111
23/02/2019;07 - 08;724;190
23/02/2019;08 - 09;641;220
23/02/2019;09 - 10;589;163
23/02/2019;10 - 11;508;164
23/02/2019;11 - 12;408;139
23/02/2019;12 - 13;390;110
23/02/2019;13 - 14;434;117
23/02/2019;14 - 15;426;86
23/02/2019;15 - 16;431;64
23/02/2019;16 - 17;413;49
23/02/2019;17 - 18;495;56
23/02/2019;18 - 19;659;96
23/02/2019;19 - 20;827;157
23/02/2019;20 - 21;952;219
23/02/2019;21 - 22;1039;232
23/02/2019;22 - 23;1114;254
23/02/2019;23 - 00;1170;214
24/02/2019;00 - 01;1219;165
24/02/2019;01 - 02;1214;133
24/02/2019;02 - 03;1207;128
24/02/2019;03 - 04;1148;133
24/02/2019;04 - 05;1104;112
24/02/2019;05 - 06;1051;100
24/02/2019;06 - 07;1012;105
24/02/2019;07 - 08;939;86
24/02/2019;08 - 09;842;85
24/02/2019;09 - 10;610;84
24/02/2019;10 - 11;519;75
24/02/2019;11 - 12;561;64
24/02/2019;12 - 13;487;50
24/02/2019;13 - 14;440;72
24/02/2019;14 - 15;640;82
24/02/2019;15 - 16;674;89
24/02/2019;16 - 17;571;119
24/02/2019;17 - 18;539;140
24/02/2019;18 - 19;480;154
24/02/2019;19 - 20;434;162
24/02/2019;20 - 21;409;189
24/02/2019;21 - 22;468;212
24/02/2019;22 - 23;531;177
24/02/2019;23 - 00;455;116
25/02/2019;00 - 01;455;95
25/02/2019;01 - 02;426;126
25/02/2019;02 - 03;372;121
25/02/2019;03 - 04;373;69
25/02/2019;04 - 05;466;45
25/02/2019;05 - 06;476;34
25/02/2019;06 - 07;518;38
25/02/2019;07 - 08;580;46
25/02/2019;08 - 09;649;53
25/02/2019;09 - 10;692;47
25/02/2019;10 - 11;699;57
25/02/2019;11 - 12;724;70
25/02/2019;12 - 13;722;103
25/02/2019;13 - 14;701;116
25/02/2019;14 - 15;803;173
25/02/2019;15 - 16;947;201
25/02/2019;16 - 17;1016;256
25/02/2019;17 - 18;1073;294
25/02/2019;18 - 19;1124;359
25/02/2019;19 - 20;1202;330
25/02/2019;20 - 21;1186;314
25/02/2019;21 - 22;1069;394
25/02/2019;22 - 23;992;351
25/02/2019;23 - 00;965;278
26/02/2019;00 - 01;812;260
26/02/2019;01 - 02;652;285
26/02/2019;02 - 03;450;258
26/02/2019;03 - 04;329;208
26/02/2019;04 - 05;281;179
26/02/2019;05 - 06;213;126
26/02/2019;06 - 07;198;98
26/02/2019;07 - 08;184;86
26/02/2019;08 - 09;197;71
26/02/2019;09 - 10;129;32
26/02/2019;10 - 11;130;30
26/02/2019;11 - 12;138;31
26/02/2019;12 - 13;156;9
26/02/2019;13 - 14;209;4
26/02/2019;14 - 15;240;14
26/02/2019;15 - 16;322;29
26/02/2019;16 - 17;361;37
26/02/2019;17 - 18;395;37
26/02/2019;18 - 19;441;72
26/02/2019;19 - 20;521;109
26/02/2019;20 - 21;679;115
26/02/2019;21 - 22;828;135
26/02/2019;22 - 23;889;134
26/02/2019;23 - 00;914;139
27/02/2019;00 - 01;913;143
27/02/2019;01 - 02;946;132
27/02/2019;02 - 03;960;153
27/02/2019;03 - 04;1082;163
27/02/2019;04 - 05;1166;223
27/02/2019;05 - 06;1247;274
27/02/2019;06 - 07;1314;313
27/02/2019;07 - 08;1314;337
27/02/2019;08 - 09;1284;304
27/02/2019;09 - 10;1054;285
27/02/2019;10 - 11;910;257
27/02/2019;11 - 12;829;194
27/02/2019;12 - 13;803;212
27/02/2019;13 - 14;979;234
27/02/2019;14 - 15;1088;242
27/02/2019;15 - 16;1199;230
27/02/2019;16 - 17;1238;224
27/02/2019;17 - 18;1395;305
27/02/2019;18 - 19;1548;394
27/02/2019;19 - 20;1629;549
27/02/2019;20 - 21;1624;599
27/02/2019;21 - 22;1584;516
27/02/2019;22 - 23;1668;536
27/02/2019;23 - 00;1810;584
28/02/2019;00 - 01;1815;639
28/02/2019;01 - 02;1737;640
28/02/2019;02 - 03;1748;676
28/02/2019;03 - 04;1628;647
28/02/2019;04 - 05;1754;560
28/02/2019;05 - 06;1784;523
28/02/2019;06 - 07;1539;479
28/02/2019;07 - 08;1276;474
28/02/2019;08 - 09;893;366
28/02/2019;09 - 10;636;356
28/02/2019;10 - 11;409;240
28/02/2019;11 - 12;293;146
28/02/2019;12 - 13;222;155
28/02/2019;13 - 14;199;171
28/02/2019;14 - 15;191;199
28/02/2019;15 - 16;271;179
28/02/2019;16 - 17;297;130
28/02/2019;17 - 18;261;98
28/02/2019;18 - 19;278;84
28/02/2019;19 - 20;322;70
28/02/2019;20 - 21;242;124
28/02/2019;21 - 22;183;133
28/02/2019;22 - 23;165;110
28/02/2019;23 - 00;153;126
01/03/2019;00 - 01;180;121
01/03/2019;01 - 02;236;123
01/03/2019;02 - 03;276;107
01/03/2019;03 - 04;309;83
01/03/2019;04 - 05;315;63
01/03/2019;05 - 06;327;57
01/03/2019;06 - 07;329;60
01/03/2019;07 - 08;357;55
01/03/2019;08 - 09;366;37
01/03/2019;09 - 10;395;15
01/03/2019;10 - 11;447;20
01/03/2019;11 - 12;444;25
01/03/2019;12 - 13;410;32
01/03/2019;13 - 14;321;18
01/03/2019;14 - 15;248;11
01/03/2019;15 - 16;202;12
01/03/2019;16 - 17;109;13
01/03/2019;17 - 18;74;11
01/03/2019;18 - 19;60;11
01/03/2019;19 - 20;58;14
01/03/2019;20 - 21;49;21
01/03/2019;21 - 22;34;32
01/03/2019;22 - 23;37;49
01/03/2019;23 - 00;56;56
02/03/2019;00 - 01;67;61
02/03/2019;01 - 02;100;60
02/03/2019;02 - 03;203;70
02/03/2019;03 - 04;266;62
02/03/2019;04 - 05;315;35
02/03/2019;05 - 06;458;27
02/03/2019;06 - 07;431;33
02/03/2019;07 - 08;442;44
02/03/2019;08 - 09;609;38
02/03/2019;09 - 10;550;32
02/03/2019;10 - 11;563;36
02/03/2019;11 - 12;639;71
02/03/2019;12 - 13;734;75
02/03/2019;13 - 14;1001;76
02/03/2019;14 - 15;1299;133
02/03/2019;15 - 16;1518;126
02/03/2019;16 - 17;1538;237
02/03/2019;17 - 18;1633;298
02/03/2019;18 - 19;1919;334
02/03/2019;19 - 20;2201;350
02/03/2019;20 - 21;2425;405
02/03/2019;21 - 22;2538;535
02/03/2019;22 - 23;2612;629
02/03/2019;23 - 00;2639;716
03/03/2019;00 - 01;2601;706
03/03/2019;01 - 02;2475;729
03/03/2019;02 - 03;2386;678
03/03/2019;03 - 04;2435;743
03/03/2019;04 - 05;2631;685
03/03/2019;05 - 06;2454;841
03/03/2019;06 - 07;1956;788
03/03/2019;07 - 08;1797;770
03/03/2019;08 - 09;1826;857
03/03/2019;09 - 10;2146;832
03/03/2019;10 - 11;2313;780
03/03/2019;11 - 12;2428;764
03/03/2019;12 - 13;2366;641
03/03/2019;13 - 14;2405;514
03/03/2019;14 - 15;2526;593
03/03/2019;15 - 16;2146;445
