date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;AT;BE;DE-LU;FR;NL
26/06/2020;09 - 10;5,7;9,2;9,2;75,17;75,17;75,17;39,19;75,17;1,5;1,5;1,5;2,99;2,99;2,99;75,17;75,17;75,17;39,19;39,19;39,19;39,19;39,19
26/06/2020;10 - 11;5,68;8,96;8,96;75,03;75,03;75,03;36,93;75,03;1,5;1,5;1,5;2,99;2,99;2,99;75,03;75,03;75,03;37;36,93;36,93;37,19;36,93
26/06/2020;11 - 12;5,11;8,74;8,74;71,52;71,52;71,52;34,64;71,52;1,49;1,49;1,49;2,91;2,91;2,91;71,52;71,52;71,52;35,25;34,64;34,64;37;34,64
26/06/2020;12 - 13;4,97;8,6;8,6;70,67;70,67;70,67;33,12;70,67;1,48;1,48;1,48;2,91;2,91;2,91;70,67;70,67;70,67;34,38;33,12;33,12;38,02;33,12
26/06/2020;13 - 14;4,69;8,77;8,77;70,1;70,1;70,1;32,79;70,1;1,48;1,48;1,48;2,91;2,91;2,91;70,1;70,1;70,1;33,65;32,79;32,79;36,1;32,79
26/06/2020;14 - 15;3,22;8,41;8,41;64,9;64,9;64,9;32,42;64,9;1,47;1,47;1,47;2,66;2,66;2,66;64,9;64,9;64,9;32,57;32,03;32,42;33;32,03
26/06/2020;15 - 16;2,28;8,23;8,23;40,74;40,74;40,74;32,18;40,74;1,45;1,45;1,45;2,94;2,94;2,94;40,74;40,74;40,74;32,18;32,18;32,18;32,18;32,18
26/06/2020;16 - 17;2;7,94;7,94;37,36;37,36;37,36;33,28;37,36;1,45;1,45;1,45;2,9;2,9;2,9;37,36;37,36;37,36;33,28;33,28;33,28;33,28;33,28
26/06/2020;17 - 18;2,08;8,2;8,2;45;45;45;36,45;45;1,45;1,45;1,45;2,69;2,69;2,69;45;45;45;36,45;36,45;36,45;36,45;36,45
26/06/2020;18 - 19;2,33;8,94;8,94;51,26;51,26;51,26;40,43;51,26;1,44;1,44;1,44;2,91;2,91;2,91;51,26;51,26;51,26;40,43;40,43;40,43;40,43;40,43
26/06/2020;19 - 20;2,36;8,27;8,27;51,55;51,55;51,55;46,8;51,55;1,44;1,44;1,44;2,97;2,97;2,97;51,55;51,55;51,55;46,8;46,8;46,8;46,8;46,8
26/06/2020;20 - 21;1,99;8,01;8,01;41,96;41,96;41,96;41,96;41,96;1,43;1,43;1,43;2,98;2,98;2,98;41,96;41,96;41,96;41,92;41,82;41,96;41,7;41,94
26/06/2020;21 - 22;1,78;7,28;7,28;39,9;39,9;39,9;39,9;39,9;1,43;1,43;1,43;2,96;2,96;2,96;39,9;39,9;39,9;39,9;39,9;39,9;39,9;39,9
26/06/2020;22 - 23;1,77;8,57;8,57;39,14;39,14;39,14;40,1;40,1;1,43;1,43;1,43;2,93;2,93;2,93;39,14;39,14;39,14;40,1;40,1;40,1;40,1;40,1
26/06/2020;23 - 00;1,58;8,05;8,05;22,59;22,59;22,59;37,4;37,4;1,41;1,41;1,41;2,93;2,93;2,93;22,59;22,59;22,59;37,4;37,4;37,4;37,4;37,4
27/06/2020;00 - 01;1,72;10,17;10,17;33,18;33,18;33,18;35,92;35,92;0,97;0,97;0,97;2,79;2,79;2,79;33,18;33,18;33,18;35,92;35,92;35,92;35,92;35,92
27/06/2020;01 - 02;1,57;9,55;9,55;28,92;28,92;28,92;30,68;30,68;0,85;0,85;0,85;2,7;2,7;2,7;28,92;28,92;28,92;30,68;30,68;30,68;30,68;30,68
27/06/2020;02 - 03;1,53;9,35;9,35;23,02;23,02;23,02;28,3;28,3;0,69;0,69;0,69;2,61;2,61;2,61;23,02;23,02;23,02;28,3;28,3;28,3;28,3;28,3
27/06/2020;03 - 04;1,5;9,07;9,07;9,07;9,07;9,07;27,48;27,48;0,58;0,58;0,58;2,48;2,48;2,48;9,07;9,07;9,07;27,48;27,48;27,48;27,48;27,48
27/06/2020;04 - 05;1,46;6,86;6,86;6,86;6,86;6,86;27,14;27,14;0,52;0,52;0,52;2,45;2,45;2,45;6,86;6,86;6,86;27,14;27,14;27,14;27,14;27,14
27/06/2020;05 - 06;1,51;9,9;9,9;12,52;12,52;12,52;26,82;26,82;0,52;0,52;0,52;2,46;2,46;2,46;12,52;12,52;12,52;26,82;26,82;26,82;26,82;26,82
27/06/2020;06 - 07;1,56;12,25;12,25;20,23;20,23;20,23;25,34;25,34;0,6;0,6;0,6;2,62;2,62;2,62;20,23;20,23;20,23;25,34;25,34;25,34;25,34;25,34
27/06/2020;07 - 08;1,54;6,81;6,81;28,74;28,74;28,74;27,72;28,74;0,8;0,8;0,8;2,66;2,66;2,66;28,74;28,74;28,74;27,72;27,72;27,72;27,72;27,72
27/06/2020;08 - 09;1,57;4,49;4,49;38,65;38,65;38,65;28,44;38,65;0,98;0,98;0,98;2,79;2,79;2,79;38,65;38,65;38,65;28,44;28,44;28,44;28,44;28,44
27/06/2020;09 - 10;1,67;4,53;4,53;48;48;48;28,22;48;1,05;1,05;1,05;2,83;2,83;2,83;48;48;48;28,22;28,22;28,22;28,22;28,22
27/06/2020;10 - 11;1,72;4,02;4,02;56,06;56,06;56,06;27,01;56,06;1,16;1,16;1,16;2,84;2,84;2,84;56,06;56,06;56,06;27,01;27,01;27,01;27,01;27,01
27/06/2020;11 - 12;1,68;2,9;2,9;49,91;49,91;49,91;25;49,91;1,18;1,18;1,18;2,83;2,83;2,83;49,91;49,91;49,91;25;25;25;25;25
27/06/2020;12 - 13;1,62;2,69;2,69;48,11;48,11;48,11;23,09;48,11;1,16;1,16;1,16;2,69;2,69;2,69;48,11;48,11;48,11;23,09;23,09;23,09;23,09;23,09
27/06/2020;13 - 14;1,6;5,07;5,07;39,19;39,19;39,19;21,56;39,19;1,14;1,14;1,14;2,69;2,69;2,69;39,19;39,19;39,19;21,56;21,56;21,56;21,56;21,56
27/06/2020;14 - 15;1,6;8,13;8,13;31,72;31,72;31,72;18,29;31,72;1,12;1,12;1,12;2,66;2,66;2,66;31,72;31,72;31,72;18,29;18,29;18,29;18,29;18,29
27/06/2020;15 - 16;1,6;7,94;7,94;31,55;31,55;31,55;17,52;31,55;1,12;1,12;1,12;2,64;2,64;2,64;31,55;31,55;31,55;17,52;17,52;17,52;17,52;17,52
27/06/2020;16 - 17;1,59;7,59;7,59;32,69;32,69;32,69;18,52;32,69;1,01;1,01;1,01;2,64;2,64;2,64;32,69;32,69;32,69;18,52;18,48;18,52;18,54;18,5
27/06/2020;17 - 18;1,66;8,14;8,14;36,93;36,93;36,93;23,05;36,93;1,09;1,09;1,09;2,64;2,64;2,64;36,93;36,93;36,93;23,05;23,05;23,05;23,05;23,05
27/06/2020;18 - 19;1,67;7,48;7,48;38,21;38,21;38,21;27,08;38,21;1,08;1,08;1,08;2,67;2,67;2,67;38,21;38,21;38,21;27,08;27,08;27,08;27,08;27,08
27/06/2020;19 - 20;1,61;6,74;6,74;35,3;35,3;35,3;30,52;35,3;1,01;1,01;1,01;2,67;2,67;2,67;35,3;35,3;35,3;30,52;30,52;30,52;30,52;30,52
27/06/2020;20 - 21;1,55;6,52;6,52;35;35;35;32,28;35;0,96;0,96;0,96;2,63;2,63;2,63;35;35;35;32,28;32,28;32,28;32,28;32,28
27/06/2020;21 - 22;1,52;5,63;5,63;34,98;34,98;34,98;32,96;34,98;1,03;1,03;1,03;2,47;2,47;2,47;34,98;34,98;34,98;32,82;32,38;32,96;31,83;32,92
27/06/2020;22 - 23;1,53;8,23;8,23;32,91;32,91;32,91;32,91;32,91;1,08;1,08;1,08;2,2;2,2;2,2;33,08;33,08;33,08;32,91;32,91;32,91;32,91;32,91
27/06/2020;23 - 00;1,47;7,28;7,28;28,09;28,09;28,09;28,09;28,09;0,97;0,97;0,97;1,85;1,85;1,85;28,09;28,09;28,09;28,09;28,09;28,09;28,09;28,09
28/06/2020;00 - 01;1,49;7,95;7,95;23,93;23,93;23,93;23,93;23,93;0,99;0,99;0,99;2,27;2,27;2,27;23,93;23,93;23,93;23,93;23,93;23,93;23,93;23,93
28/06/2020;01 - 02;1,47;8,27;8,27;21,03;21,03;21,03;21,03;21,03;0,92;0,92;0,92;1,98;1,98;1,98;23,02;23,02;23,02;21,03;21,03;21,03;21,03;21,03
28/06/2020;02 - 03;1,44;8,73;8,73;10,93;16,9;10,93;16,9;16,9;0,7;0,7;0,7;1,53;1,53;1,53;16,9;16,9;16,9;16,9;16,9;16,9;16,9;16,9
28/06/2020;03 - 04;1,42;8,94;8,94;14,26;14,26;14,26;14,26;14,26;0,63;0,63;0,63;1,49;1,49;1,49;14,26;14,26;14,26;14,26;14,26;14,26;14,26;14,26
28/06/2020;04 - 05;1,42;9,77;9,77;15,11;15,11;15,11;15,48;15,48;0,56;0,56;0,56;1,47;1,47;1,47;15,11;15,11;15,11;15,48;15,48;15,48;15,48;15,48
28/06/2020;05 - 06;1,42;10,26;10,26;13,02;13,02;13,02;13,02;13,02;0,53;0,53;0,53;1,47;1,47;1,47;13,02;13,02;13,02;13,02;13,02;13,02;13,02;13,02
28/06/2020;06 - 07;1,42;10,08;10,08;12,45;12,45;19,34;12,45;12,45;0,55;0,55;0,55;1,48;1,48;1,48;19,34;19,34;19,34;12,45;12,45;12,45;12,45;12,45
28/06/2020;07 - 08;1,42;8,25;8,25;12,6;12,6;23,06;12,6;12,6;0,58;0,58;0,58;1,48;1,48;1,48;23,06;23,06;23,06;12,6;12,6;12,6;12,6;12,6
28/06/2020;08 - 09;1,46;8,38;8,38;13,36;13,36;28,79;13,36;13,36;0,66;0,66;0,66;1,53;1,53;1,53;28,79;28,79;28,79;13,36;13,36;13,36;13,36;13,36
28/06/2020;09 - 10;1,5;8,03;8,03;12,79;12,79;33,03;12,48;12,79;0,95;0,95;0,95;2;2;2;33,03;33,03;33,03;12,48;12,48;12,48;12,48;12,48
28/06/2020;10 - 11;1,71;8,61;8,61;40,03;40,03;40,03;14,17;40,03;1,1;1,1;1,1;1,89;1,89;1,89;40,03;40,03;40,03;14,17;14,08;14,17;14,21;14,14
28/06/2020;11 - 12;1,7;8,35;8,35;34,7;34,7;34,7;15,9;34,7;1,16;1,16;1,16;1,96;1,96;1,96;34,7;34,7;34,7;15,9;15,9;15,9;15,9;15,9
28/06/2020;12 - 13;1,65;8,3;8,3;34,29;34,29;34,29;13,71;34,29;1,17;1,17;1,17;2,02;2,02;2,02;34,29;34,29;34,29;14,46;10,39;13,71;17,16;10,78
28/06/2020;13 - 14;1,56;7,85;7,85;33,09;33,09;33,09;1,42;33,09;1,1;1,1;1,1;2,22;2,22;2,22;33,09;33,09;33,09;3,29;0;1,42;10,37;1,42
28/06/2020;14 - 15;1,4;7,75;7,75;26,62;26,62;36,86;0,08;26,62;0,28;0,28;0,28;2,26;2,26;2,26;36,86;36,86;36,86;1,88;-1,14;0,08;8,65;0
28/06/2020;15 - 16;1,45;7,83;7,83;18,62;18,62;35,76;0,54;18,62;0,54;0,54;0,54;2,22;2,22;2,22;35,76;35,76;35,76;1,57;-3,04;0,54;5,4;-3,04
28/06/2020;16 - 17;1,56;8,28;8,28;32,12;32,12;33,08;2,22;32,12;0,94;0,94;0,94;2,23;2,23;2,23;33,08;33,08;33,08;2,22;2,2;2,22;2,23;2,21
28/06/2020;17 - 18;1,76;8,87;8,87;34,07;34,07;34,07;16,9;34,07;1,18;1,18;1,18;2,54;2,54;2,54;34,07;34,07;34,07;16,9;16,9;16,9;16,9;16,9
28/06/2020;18 - 19;1,82;8,44;8,44;37,95;37,95;37,95;25,04;37,95;1,2;1,2;1,2;2,29;2,29;2,29;37,95;37,95;37,95;25,04;25,04;25,04;25,04;25,04
28/06/2020;19 - 20;1,86;8,46;8,46;35,01;35,01;35,01;29,83;35,01;1,2;1,2;1,2;2,58;2,58;2,58;35,01;35,01;35,01;29,83;29,83;29,83;29,83;29,83
28/06/2020;20 - 21;1,8;8,34;8,34;33,85;33,85;33,85;33,04;33,85;1,2;1,2;1,2;2,69;2,69;2,69;33,85;33,85;33,85;33,04;33,04;33,04;33,04;33,04
28/06/2020;21 - 22;1,77;8,24;8,24;35,93;35,93;35,93;35,07;35,93;1,18;1,18;1,18;2,73;2,73;2,73;35,93;35,93;35,93;35,07;35,07;35,07;35,07;35,07
28/06/2020;22 - 23;1,77;9,7;9,7;36;36;36;36;36;1,18;1,18;1,18;2,74;2,74;2,74;36;36;36;36;36;36;36;36
28/06/2020;23 - 00;1,71;9,48;9,48;30,39;30,39;30,39;31,14;31,14;1,08;1,08;1,08;2,76;2,76;2,76;30,39;30,39;30,39;31,14;31,09;31,14;31,18;31,12
29/06/2020;00 - 01;1,48;7,72;7,72;7,72;23,44;7,72;24,02;24,02;1,04;1,04;1,04;2,63;2,63;2,63;23,44;23,44;23,44;24,02;24,02;24,02;24,02;24,02
29/06/2020;01 - 02;1,42;4,89;4,89;4,89;4,89;4,89;19,77;19,77;1;1;1;2,61;2,61;2,61;4,89;4,89;4,89;20,41;17,4;19,77;22,78;17,68
29/06/2020;02 - 03;1,42;4,85;4,85;4,85;4,85;4,85;16,88;16,88;0,87;0,87;0,87;2,64;2,64;2,64;4,85;4,85;4,85;18,03;16,64;17,76;19,05;16,88
29/06/2020;03 - 04;1,42;4,98;4,98;4,98;4,98;4,98;17,4;17,4;0,85;0,85;0,85;2,64;2,64;2,64;4,98;4,98;4,98;17,4;17,4;17,4;17,4;17,4
29/06/2020;04 - 05;1,43;5,3;5,3;5,3;5,3;5,3;17,6;17,6;0,86;0,86;0,86;2,61;2,61;2,61;5,3;5,3;5,3;17,6;17,6;17,6;17,6;17,6
29/06/2020;05 - 06;1,55;10,85;10,85;10,85;19,4;19,4;19,88;19,88;0,88;0,88;0,88;2,68;2,68;2,68;19,4;19,4;19,4;19,88;19,88;19,88;19,88;19,88
29/06/2020;06 - 07;1,93;17,04;17,04;17,04;26,52;31,49;26,52;26,52;1,11;1,11;1,11;1,75;1,75;1,75;31,49;31,49;31,49;26,52;26,52;26,52;26,52;26,52
29/06/2020;07 - 08;2,46;17,28;17,28;35,54;35,54;39,32;35,54;35,54;1,2;1,2;1,2;2,36;2,36;2,36;39,32;39,32;39,32;35,36;34,52;35,54;35;32,4
29/06/2020;08 - 09;3,63;17,37;17,37;40,45;40,45;45,33;40,45;40,45;1,23;1,23;1,23;2,63;2,63;2,63;45,33;45,33;45,33;39,95;37,82;40,45;39,04;32,2
29/06/2020;09 - 10;4,16;17,18;17,18;39,08;39,08;50,6;38,81;39,08;1,27;1,27;1,27;2,73;2,73;2,73;50,6;50,6;50,6;38,69;38,3;38,81;38,51;36
29/06/2020;10 - 11;4;17,03;17,03;36,27;36,27;55,28;35,4;36,27;1,28;1,28;1,28;2,71;2,71;2,71;55,28;55,28;55,28;35,91;32,72;35,4;35,4;33,54
29/06/2020;11 - 12;3,32;16,56;16,56;34,87;34,87;55,17;34,03;34,87;1,19;1,19;1,19;2,72;2,72;2,72;55,17;55,17;55,17;34,57;32,25;34,03;34,03;32,25
29/06/2020;12 - 13;3,05;16,11;16,11;29,35;29,35;56,92;29,35;29,35;1,2;1,2;1,2;2,49;2,49;2,49;56,92;56,92;56,92;32,93;17,4;29,35;32,58;17,4
29/06/2020;13 - 14;3,03;16,06;16,06;22,63;22,63;57,96;22,63;22,63;1,18;1,18;1,18;2,46;2,46;2,46;57,96;57,96;57,96;26,05;16,21;22,63;29,23;16,21
29/06/2020;14 - 15;2,83;15,83;15,83;21,98;21,98;51,88;21,98;21,98;1,17;1,17;1,17;2,41;2,41;2,41;51,88;51,88;51,88;26,06;15,68;21,98;28,43;15,7
29/06/2020;15 - 16;2,23;16,51;16,51;21,02;21,02;35,03;21,02;21,02;1,14;1,14;1,14;2,38;2,38;2,38;35,03;35,03;35,03;26,03;15,62;21,02;26,63;15,62
29/06/2020;16 - 17;2,17;16,63;16,63;19,85;19,85;35,05;19,85;19,85;1,13;1,13;1,13;2,37;2,37;2,37;35,05;35,05;35,05;24,03;15,88;19,85;25,72;15,7
29/06/2020;17 - 18;2,09;16,54;16,54;22,84;22,84;37,93;22,84;22,84;1,1;1,1;1,1;2,3;2,3;2,3;37,93;37,93;35,09;24,01;19,4;22,84;27,58;19,25
29/06/2020;18 - 19;2,45;15,91;15,91;32,96;32,96;48,18;32,96;32,96;0,96;0,96;0,96;2,36;2,36;2,36;48,18;48,18;48,18;32,99;32,86;32,96;33,09;32,86
29/06/2020;19 - 20;2,23;15,82;15,82;34,95;34,95;45,29;34,95;34,95;0,92;0,92;0,92;2,21;2,21;2,21;45,29;45,29;45,29;34,95;34,95;34,95;34,95;34,95
29/06/2020;20 - 21;2,09;15,28;15,28;34,9;34,9;34,9;34,9;34,9;0,97;0,97;0,97;2,17;2,17;2,17;34,9;34,9;34,9;34,9;34,9;34,9;34,9;34,9
29/06/2020;21 - 22;1,97;14,65;14,65;34,63;34,63;35;34,63;34,63;1,14;1,14;1,14;2,12;2,12;2,12;35;35;35;34,63;34,55;34,63;34,59;34,35
29/06/2020;22 - 23;1,96;14,86;14,86;14,86;33,97;33,97;33,97;33,97;1,14;1,14;1,14;1,95;1,95;1,95;33,97;33,97;33,97;33,99;33,93;33,97;34,03;33,93
29/06/2020;23 - 00;1,74;11,73;11,73;11,73;22,72;13,97;17,9;22,72;1,16;1,16;1,16;1,64;1,64;1,64;22,82;22,82;22,82;25,06;17,53;23,28;30,91;17,9
30/06/2020;00 - 01;1,53;12,05;12,05;12,05;18,25;12,05;18,25;18,25;0,99;0,99;0,99;1,5;1,5;1,5;18,25;18,25;18,25;23,71;17,82;22,49;27,81;18,25
30/06/2020;01 - 02;1,46;8;8;8;10,05;8;10,05;10,05;0,96;0,96;0,96;1,47;1,47;1,47;10,05;10,05;10,05;22,43;16,15;21,02;27,14;16,15
30/06/2020;02 - 03;1,38;3,6;3,6;3,6;3,6;3,6;3,6;3,6;0,93;0,93;0,93;1,45;1,45;1,45;3,6;3,6;3,6;19,38;16,37;17,53;24,31;15,81
30/06/2020;03 - 04;1,36;3,34;3,34;3,34;3,34;3,34;3,34;3,34;0,92;0,92;0,92;1,44;1,44;1,44;3,34;3,34;3,34;17,33;15,88;15,82;21,2;15
30/06/2020;04 - 05;1,41;4,47;4,47;4,47;4,47;4,47;4,47;4,47;0,93;0,93;0,93;1,44;1,44;1,44;4,47;4,47;4,47;17,46;16,6;16,44;20,05;15,95
30/06/2020;05 - 06;1,53;12,36;12,36;12,36;16,5;16,5;16,5;16,5;0,98;0,98;0,98;1,46;1,46;1,46;16,5;16,5;16,5;21,39;16,57;19,1;24,69;16,5
30/06/2020;06 - 07;1,99;15,13;15,13;15,13;22,47;32,51;22,47;22,47;1,32;1,32;1,32;1,54;1,54;1,54;32,51;32,51;32,51;26,94;22,47;25,79;30,5;22,47
30/06/2020;07 - 08;4,05;18,6;18,6;18,6;31,19;46,09;30,33;31,19;1,44;1,44;1,44;2,02;2,02;2,11;46,09;46,09;46,09;32,56;30,33;31,95;34,31;30,33
30/06/2020;08 - 09;3,97;18,59;18,59;26,14;26,14;50,62;26,14;26,14;1,44;1,44;1,44;1,84;1,84;1,84;50,62;50,62;50,62;29,66;26,14;26,14;39,84;26,14
30/06/2020;09 - 10;2,74;17,1;17,1;17,1;17,1;49,29;17,1;17,1;1,43;1,43;1,43;2,25;2,25;2,25;49,29;49,29;49,29;26,06;17,6;17,1;39,94;17,14
30/06/2020;10 - 11;1,97;9,99;9,99;9,99;9,99;50,09;2,58;9,99;1,42;1,42;1,42;2;2;2;50,09;50,09;50,09;26,05;20,26;2,58;39,84;14,04
30/06/2020;11 - 12;1,63;5,05;5,05;5,05;5,05;56,61;0,39;5,05;1,19;1,19;1,19;1,77;1,77;1,77;56,61;56,61;56,61;26,06;20,18;0,39;40,01;15,1
30/06/2020;12 - 13;1,57;6,13;6,13;6,13;6,13;50,66;0,92;6,13;1,15;1,15;1,15;1,75;1,75;1,75;50,66;50,66;50,66;26,03;16,6;0,92;39,44;12,4
30/06/2020;13 - 14;1,49;4,56;4,56;4,56;4,56;50,6;-0,08;4,56;1,09;1,09;1,09;1,57;1,57;1,57;50,6;50,6;50,6;26,09;22,8;-0,08;38;22,8
30/06/2020;14 - 15;1,51;3,58;3,58;3,58;3,58;50,62;0,06;3,58;1,06;1,06;1,06;1,67;1,67;2,62;50,62;50,62;50,62;29,08;20;0,06;37,02;16
30/06/2020;15 - 16;1,51;2,36;2,36;2,36;2,36;35,03;1,32;2,36;1,32;1,32;1,32;1,57;1,57;1,57;35,03;35,03;35,03;26,09;25,11;1,32;37,19;19,9
30/06/2020;16 - 17;1,55;4,29;4,29;4,29;4,29;35,01;1,44;4,29;1,27;1,27;1,27;1,55;1,55;1,55;35,01;35,01;35,01;26,07;27,8;1,44;34,98;26
30/06/2020;17 - 18;2,12;18,35;18,35;18,35;18,35;39,93;18,35;18,35;1,1;1,1;1,1;1,54;1,54;1,54;39,93;39,93;35,05;27,3;37,26;21,2;37,37;37,26
30/06/2020;18 - 19;2,14;18,3;18,3;18,3;18,3;46,38;18,3;18,3;1,05;1,05;1,05;1,51;1,51;1,51;46,38;46,38;46,38;30,64;30;27,73;38,8;30
30/06/2020;19 - 20;1,98;18,05;18,05;18,05;18,05;46,3;18,05;18,05;1,01;1,01;1,01;1,47;1,47;1,47;46,3;46,3;46,3;34,96;33,45;33,38;39,9;33,38
30/06/2020;20 - 21;1,6;15,53;15,53;15,53;15,53;15,53;15,53;15,53;0,98;0,98;0,98;1,47;1,47;1,47;15,53;15,53;15,53;36,81;36,1;36,1;39,04;36,1
30/06/2020;21 - 22;1,7;15,09;15,09;15,09;15,09;29,44;15,09;15,09;1,03;1,03;1,03;1,46;1,46;1,46;29,44;29,44;29,44;35,6;35,68;35,54;35,79;35,54
30/06/2020;22 - 23;1,58;12,6;12,6;12,6;12,6;27,03;12,6;12,6;1,05;1,05;1,05;1,45;1,45;1,45;27,03;27,03;27,03;35,97;36,1;34,94;39,34;34,94
30/06/2020;23 - 00;1,45;6,28;6,28;6,28;6,28;16,05;6,28;6,28;0,98;0,98;0,98;1,47;1,47;1,47;16,05;16,05;16,05;33,18;32,07;31,6;38,14;32,05
01/07/2020;00 - 01;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;0,95;26,56;23,92;23,92;35;23,92
01/07/2020;01 - 02;0,59;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;0,6;26,28;21,04;25,04;30,31;21,92
01/07/2020;02 - 03;0,45;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;25,93;24,48;25,59;27,05;24,72
01/07/2020;03 - 04;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;0,46;25,04;25;25,03;25,07;25,01
01/07/2020;04 - 05;0,61;0,59;0,59;0,59;0,59;0,59;13,43;13,43;0,59;0,59;0,59;0,59;0,59;0,59;0,59;0,59;0,59;24,92;24,32;24,78;25,38;24,42
01/07/2020;05 - 06;1,13;1,36;1,36;1,36;1,36;1,36;25,49;25,49;1;1;1;1,36;1,36;1,36;1,36;1,36;1,36;26,07;25,34;25,89;26,63;25,49
01/07/2020;06 - 07;1,59;6,73;6,73;6,73;23,09;23,09;33,75;33,75;1,32;1,32;1,32;1,75;1,75;1,98;23,09;23,09;23,09;33,75;33,75;33,75;33,75;33,75
01/07/2020;07 - 08;2,31;12,06;12,06;12,06;37,05;40,07;37,97;37,97;1,4;1,4;1,4;2,02;2,02;2,02;40,07;40,07;37,05;37,97;37,97;37,97;37,97;37,97
01/07/2020;08 - 09;3,13;14,06;14,06;14,06;39,03;41,1;39,99;39,99;1,43;1,43;1,43;2,07;2,07;2,07;41,1;41,1;39,03;39,99;39,99;39,99;39,99;39,99
01/07/2020;09 - 10;3,48;14,34;14,34;25,36;37,37;40,04;38,29;38,29;1,47;1,47;1,47;2,31;2,31;2,31;40,04;40,04;37,37;38,29;38,1;38,29;39,75;38,1
01/07/2020;10 - 11;3,84;14,4;14,4;28,31;37,06;41,15;37,06;37,06;1,5;1,5;1,5;2,43;2,43;2,43;41,15;41,15;37,06;37,06;37,25;37,06;39,31;37,25
01/07/2020;11 - 12;3,74;14,54;14,54;29,79;36,14;41,13;36,14;36,14;1,49;1,49;1,49;2,31;2,31;2,31;41,13;41,13;36,14;36,14;36,82;36,14;38,86;36,82
01/07/2020;12 - 13;3,28;14,71;14,71;27,01;28,4;40;28,4;28,4;1,47;1,47;1,47;2,25;2,25;2,25;40;40;35,21;31,81;28,65;28,4;40,15;28,4
01/07/2020;13 - 14;3,29;14,81;14,81;20,68;24,16;41,14;24,16;24,16;1,46;1,46;1,46;2,28;2,28;2,28;41,14;41,14;31,09;28,73;27,27;24,16;39,41;24,16
01/07/2020;14 - 15;2,84;14,68;14,68;14,68;25;39,04;25;25;1,46;1,46;1,46;2,2;2,2;2,2;39,04;39,04;31,03;27,61;25;25;35,63;25
01/07/2020;15 - 16;2,45;14,58;14,58;14,58;26,41;40,08;26,41;26,41;1,3;1,3;1,3;2,17;2,17;2,17;40,08;40,08;33,07;26,91;26,41;26,41;28,47;26,41
01/07/2020;16 - 17;2,39;14,19;14,19;14,19;27,17;38,43;27,17;27,17;1,24;1,24;1,24;2,12;2,12;2,12;38,43;38,43;31,93;27,25;26,92;27,17;27,5;26,92
01/07/2020;17 - 18;2,31;14,11;14,11;14,11;32,91;41,27;32,91;32,91;1,1;1,1;1,1;2,28;2,28;2,28;41,27;41,27;35,28;32,92;32,87;32,91;32,96;32,87
01/07/2020;18 - 19;2,39;14,16;14,16;14,16;37,08;38,06;37,37;37,37;1,21;1,21;1,21;2,09;2,09;2,09;38,06;38,06;37,08;37,37;37,33;37,37;37,44;37,33
01/07/2020;19 - 20;2,41;14,02;14,02;14,02;42,26;42,26;43,29;43,29;1,09;1,09;1,09;2,15;2,15;2,15;42,26;42,26;42,26;43,29;43,29;43,29;43,29;43,29
01/07/2020;20 - 21;2,41;14,17;14,17;14,17;39,82;39,82;40,8;40,8;1,08;1,08;1,08;2,41;2,41;2,41;39,82;39,82;39,82;40,8;40,8;40,8;40,8;40,8
01/07/2020;21 - 22;2,3;13,54;13,54;13,54;40,12;40,12;40,12;40,12;1,08;1,08;1,08;2,39;2,39;2,39;40,12;40,12;40,12;40,12;40,12;40,12;40,12;40,12
01/07/2020;22 - 23;1,96;12,54;12,54;12,54;40,07;40,07;40,25;40,25;1,07;1,07;1,07;2,33;2,33;2,33;40,07;40,07;40,07;40,25;40,25;40,25;40,25;40,25
01/07/2020;23 - 00;1,65;11,44;11,44;11,44;27,26;27,26;37,91;37,91;1,07;1,07;1,07;2,09;2,09;2,09;27,26;27,26;27,26;37,91;37,91;37,91;37,91;37,91
02/07/2020;00 - 01;1,58;10,53;10,53;10,53;33,7;16,16;34,53;34,53;1,35;1,35;1,35;2,15;2,15;2,65;33,7;33,7;33,7;34,53;34,53;34,53;34,53;34,53
02/07/2020;01 - 02;1,49;8,05;8,05;8,05;26,04;11,31;30,91;30,91;1,32;1,32;1,32;2,08;2,08;2,62;26,04;26,04;26,04;30,91;30,91;30,91;30,91;30,91
02/07/2020;02 - 03;1,47;6,61;6,61;6,61;26,02;6,61;28,38;28,38;1,3;1,3;1,3;2,04;2,04;2,14;26,02;26,02;26,02;28,38;28,38;28,38;28,38;28,38
02/07/2020;03 - 04;1,46;6,32;6,32;6,32;21,09;6,32;27,2;27,2;1,28;1,28;1,28;2,02;2,02;2,02;21,09;21,09;21,09;27,2;27,2;27,2;27,2;27,2
