,region,year,contents,population,kommunenummer,med_income_at,med_income_bt
8128,K-1517 Hareid,2011,Persons,4932,1517,453000.0,582000.0
8129,K-1517 Hareid,2012,Persons,5000,1517,478000.0,601000.0
8130,K-1517 Hareid,2013,Persons,5057,1517,492000.0,633000.0
8131,K-1517 Hareid,2014,Persons,5021,1517,497000.0,643000.0
8132,K-1517 Hareid,2015,Persons,5065,1517,509000.0,649000.0
8133,K-1517 Hareid,2016,Persons,5189,1517,507000.0,641000.0
8134,K-1517 Hareid,2017,Persons,5185,1517,513000.0,653000.0
8135,K-1517 Hareid,2018,Persons,5150,1517,523000.0,661000.0
8136,K-1517 Hareid,2019,Persons,5155,1517,562000.0,709000.0
8137,K-1517 Hareid,2020,Persons,5175,1517,551000.0,706000.0
8138,K-1517 Hareid,2021,Persons,5140,1517,,
8139,K-1517 Hareid,2022,Persons,5126,1517,,
8159,K-1520 Ørsta,2005,Persons,10233,1520,338000.0,437000.0
8160,K-1520 Ørsta,2006,Persons,10257,1520,355000.0,458000.0
8161,K-1520 Ørsta,2007,Persons,10162,1520,393000.0,506000.0
8162,K-1520 Ørsta,2008,Persons,10163,1520,423000.0,544000.0
8163,K-1520 Ørsta,2009,Persons,10200,1520,424000.0,546000.0
8164,K-1520 Ørsta,2010,Persons,10343,1520,438000.0,562000.0
8165,K-1520 Ørsta,2011,Persons,10373,1520,463000.0,595000.0
8166,K-1520 Ørsta,2012,Persons,10398,1520,479000.0,615000.0
8167,K-1520 Ørsta,2013,Persons,10456,1520,488000.0,626000.0
8168,K-1520 Ørsta,2014,Persons,10536,1520,494000.0,634000.0
8169,K-1520 Ørsta,2015,Persons,10589,1520,509000.0,653000.0
8170,K-1520 Ørsta,2016,Persons,10677,1520,515000.0,654000.0
8171,K-1520 Ørsta,2017,Persons,10744,1520,524000.0,664000.0
8172,K-1520 Ørsta,2018,Persons,10812,1520,543000.0,691000.0
8173,K-1520 Ørsta,2019,Persons,10857,1520,563000.0,718000.0
8174,K-1520 Ørsta,2020,Persons,10825,1520,565000.0,715000.0
8175,K-1520 Ørsta,2021,Persons,10830,1520,,
8176,K-1520 Ørsta,2022,Persons,10833,1520,,
8196,K-1525 Stranda,2005,Persons,4605,1525,359000.0,462000.0
8197,K-1525 Stranda,2006,Persons,4544,1525,369000.0,480000.0
8198,K-1525 Stranda,2007,Persons,4500,1525,402000.0,514000.0
8199,K-1525 Stranda,2008,Persons,4543,1525,413000.0,530000.0
8200,K-1525 Stranda,2009,Persons,4533,1525,415000.0,524000.0
8201,K-1525 Stranda,2010,Persons,4531,1525,429000.0,548000.0
8202,K-1525 Stranda,2011,Persons,4575,1525,451000.0,571000.0
8203,K-1525 Stranda,2012,Persons,4602,1525,463000.0,586000.0
8204,K-1525 Stranda,2013,Persons,4610,1525,487000.0,612000.0
8205,K-1525 Stranda,2014,Persons,4616,1525,502000.0,630000.0
8206,K-1525 Stranda,2015,Persons,4605,1525,507000.0,641000.0
8207,K-1525 Stranda,2016,Persons,4598,1525,511000.0,650000.0
8208,K-1525 Stranda,2017,Persons,4623,1525,533000.0,664000.0
8209,K-1525 Stranda,2018,Persons,4587,1525,545000.0,671000.0
8210,K-1525 Stranda,2019,Persons,4565,1525,551000.0,688000.0
8211,K-1525 Stranda,2020,Persons,4523,1525,554000.0,699000.0
8212,K-1525 Stranda,2021,Persons,4482,1525,,
8213,K-1525 Stranda,2022,Persons,4467,1525,,
8233,K-1528 Sykkylven,2005,Persons,7446,1528,363000.0,471000.0
8234,K-1528 Sykkylven,2006,Persons,7421,1528,385000.0,504000.0
8235,K-1528 Sykkylven,2007,Persons,7467,1528,408000.0,534000.0
8236,K-1528 Sykkylven,2008,Persons,7491,1528,430000.0,556000.0
8237,K-1528 Sykkylven,2009,Persons,7565,1528,424000.0,542000.0
8238,K-1528 Sykkylven,2010,Persons,7589,1528,442000.0,569000.0
8239,K-1528 Sykkylven,2011,Persons,7662,1528,471000.0,601000.0
8240,K-1528 Sykkylven,2012,Persons,7664,1528,483000.0,622000.0
8241,K-1528 Sykkylven,2013,Persons,7673,1528,478000.0,603000.0
8242,K-1528 Sykkylven,2014,Persons,7730,1528,497000.0,630000.0
8243,K-1528 Sykkylven,2015,Persons,7707,1528,514000.0,659000.0
8244,K-1528 Sykkylven,2016,Persons,7675,1528,533000.0,676000.0
8245,K-1528 Sykkylven,2017,Persons,7695,1528,539000.0,685000.0
8246,K-1528 Sykkylven,2018,Persons,7695,1528,554000.0,706000.0
8247,K-1528 Sykkylven,2019,Persons,7657,1528,563000.0,708000.0
8248,K-1528 Sykkylven,2020,Persons,7625,1528,585000.0,744000.0
8249,K-1528 Sykkylven,2021,Persons,7596,1528,,
8250,K-1528 Sykkylven,2022,Persons,7558,1528,,
8270,K-1531 Sula,2005,Persons,7453,1531,370000.0,476000.0
8271,K-1531 Sula,2006,Persons,7502,1531,393000.0,507000.0
8272,K-1531 Sula,2007,Persons,7538,1531,425000.0,548000.0
8273,K-1531 Sula,2008,Persons,7626,1531,451000.0,577000.0
8274,K-1531 Sula,2009,Persons,7778,1531,462000.0,589000.0
8275,K-1531 Sula,2010,Persons,7931,1531,473000.0,609000.0
8276,K-1531 Sula,2011,Persons,8096,1531,491000.0,624000.0
8277,K-1531 Sula,2012,Persons,8256,1531,503000.0,637000.0
8278,K-1531 Sula,2013,Persons,8397,1531,521000.0,663000.0
8279,K-1531 Sula,2014,Persons,8651,1531,536000.0,680000.0
8280,K-1531 Sula,2015,Persons,8855,1531,549000.0,696000.0
8281,K-1531 Sula,2016,Persons,8952,1531,562000.0,717000.0
8282,K-1531 Sula,2017,Persons,9007,1531,577000.0,737000.0
8283,K-1531 Sula,2018,Persons,9131,1531,582000.0,742000.0
8284,K-1531 Sula,2019,Persons,9271,1531,602000.0,764000.0
8285,K-1531 Sula,2020,Persons,9310,1531,605000.0,772000.0
8286,K-1531 Sula,2021,Persons,9409,1531,,
8287,K-1531 Sula,2022,Persons,9547,1531,,
8307,K-1532 Giske,2005,Persons,6591,1532,397000.0,511000.0
8308,K-1532 Giske,2006,Persons,6630,1532,419000.0,544000.0
8309,K-1532 Giske,2007,Persons,6647,1532,458000.0,594000.0
8310,K-1532 Giske,2008,Persons,6777,1532,489000.0,626000.0
8311,K-1532 Giske,2009,Persons,6873,1532,488000.0,628000.0
8312,K-1532 Giske,2010,Persons,7029,1532,506000.0,652000.0
8313,K-1532 Giske,2011,Persons,7149,1532,523000.0,679000.0
8314,K-1532 Giske,2012,Persons,7312,1532,526000.0,681000.0
8315,K-1532 Giske,2013,Persons,7541,1532,541000.0,704000.0
8316,K-1532 Giske,2014,Persons,7739,1532,564000.0,727000.0
8317,K-1532 Giske,2015,Persons,7924,1532,580000.0,756000.0
8318,K-1532 Giske,2016,Persons,8094,1532,589000.0,766000.0
8319,K-1532 Giske,2017,Persons,8176,1532,612000.0,787000.0
8320,K-1532 Giske,2018,Persons,8292,1532,628000.0,810000.0
8321,K-1532 Giske,2019,Persons,8398,1532,654000.0,845000.0
8322,K-1532 Giske,2020,Persons,8462,1532,648000.0,837000.0
8323,K-1532 Giske,2021,Persons,8506,1532,,
8324,K-1532 Giske,2022,Persons,8597,1532,,
8344,K-1535 Vestnes,2005,Persons,6390,1535,329000.0,418000.0
8345,K-1535 Vestnes,2006,Persons,6442,1535,353000.0,453000.0
8346,K-1535 Vestnes,2007,Persons,6402,1535,368000.0,475000.0
8347,K-1535 Vestnes,2008,Persons,6434,1535,401000.0,512000.0
8348,K-1535 Vestnes,2009,Persons,6478,1535,409000.0,527000.0
8349,K-1535 Vestnes,2010,Persons,6506,1535,414000.0,528000.0
8350,K-1535 Vestnes,2011,Persons,6504,1535,429000.0,538000.0
8351,K-1535 Vestnes,2012,Persons,6539,1535,447000.0,555000.0
8352,K-1535 Vestnes,2013,Persons,6626,1535,455000.0,572000.0
8353,K-1535 Vestnes,2014,Persons,6615,1535,476000.0,594000.0
8354,K-1535 Vestnes,2015,Persons,6708,1535,483000.0,601000.0
8355,K-1535 Vestnes,2016,Persons,6611,1535,480000.0,604000.0
8356,K-1535 Vestnes,2017,Persons,6577,1535,500000.0,626000.0
8357,K-1535 Vestnes,2018,Persons,6559,1535,515000.0,653000.0
8358,K-1535 Vestnes,2019,Persons,6536,1535,541000.0,683000.0
8359,K-1535 Vestnes,2020,Persons,6532,1535,549000.0,689000.0
8360,K-1535 Vestnes,2021,Persons,6958,1535,,
8361,K-1535 Vestnes,2022,Persons,6936,1535,,
8381,K-1539 Rauma,2005,Persons,7336,1539,322000.0,414000.0
8382,K-1539 Rauma,2006,Persons,7347,1539,340000.0,436000.0
8383,K-1539 Rauma,2007,Persons,7325,1539,365000.0,471000.0
8384,K-1539 Rauma,2008,Persons,7379,1539,390000.0,504000.0
8385,K-1539 Rauma,2009,Persons,7376,1539,392000.0,507000.0
8386,K-1539 Rauma,2010,Persons,7413,1539,409000.0,523000.0
8387,K-1539 Rauma,2011,Persons,7400,1539,435000.0,553000.0
8388,K-1539 Rauma,2012,Persons,7428,1539,451000.0,576000.0
8389,K-1539 Rauma,2013,Persons,7421,1539,466000.0,588000.0
8390,K-1539 Rauma,2014,Persons,7453,1539,481000.0,602000.0
8391,K-1539 Rauma,2015,Persons,7445,1539,486000.0,610000.0
8392,K-1539 Rauma,2016,Persons,7492,1539,482000.0,609000.0
8393,K-1539 Rauma,2017,Persons,7503,1539,499000.0,623000.0
8394,K-1539 Rauma,2018,Persons,7507,1539,504000.0,633000.0
8395,K-1539 Rauma,2019,Persons,7487,1539,521000.0,650000.0
8396,K-1539 Rauma,2020,Persons,7468,1539,519000.0,649000.0
8397,K-1539 Rauma,2021,Persons,7026,1539,,
8398,K-1539 Rauma,2022,Persons,7019,1539,,
8418,K-1547 Aukra,2005,Persons,3050,1547,392000.0,515000.0
8419,K-1547 Aukra,2006,Persons,3099,1547,418000.0,538000.0
8420,K-1547 Aukra,2007,Persons,3142,1547,448000.0,582000.0
8421,K-1547 Aukra,2008,Persons,3174,1547,474000.0,624000.0
8422,K-1547 Aukra,2009,Persons,3183,1547,470000.0,622000.0
8423,K-1547 Aukra,2010,Persons,3196,1547,487000.0,640000.0
8424,K-1547 Aukra,2011,Persons,3249,1547,499000.0,647000.0
8425,K-1547 Aukra,2012,Persons,3289,1547,506000.0,654000.0
8426,K-1547 Aukra,2013,Persons,3339,1547,543000.0,707000.0
8427,K-1547 Aukra,2014,Persons,3377,1547,546000.0,705000.0
8428,K-1547 Aukra,2015,Persons,3466,1547,569000.0,744000.0
8429,K-1547 Aukra,2016,Persons,3518,1547,556000.0,722000.0
8430,K-1547 Aukra,2017,Persons,3547,1547,549000.0,701000.0
8431,K-1547 Aukra,2018,Persons,3557,1547,557000.0,710000.0
8432,K-1547 Aukra,2019,Persons,3539,1547,592000.0,752000.0
8433,K-1547 Aukra,2020,Persons,3509,1547,593000.0,751000.0
8434,K-1547 Aukra,2021,Persons,3522,1547,,
8435,K-1547 Aukra,2022,Persons,3518,1547,,
8455,K-1554 Averøy,2005,Persons,5448,1554,347000.0,453000.0
8456,K-1554 Averøy,2006,Persons,5360,1554,366000.0,474000.0
8457,K-1554 Averøy,2007,Persons,5367,1554,398000.0,510000.0
8458,K-1554 Averøy,2008,Persons,5402,1554,423000.0,546000.0
8459,K-1554 Averøy,2009,Persons,5444,1554,429000.0,559000.0
8460,K-1554 Averøy,2010,Persons,5477,1554,446000.0,588000.0
8461,K-1554 Averøy,2011,Persons,5520,1554,479000.0,611000.0
8462,K-1554 Averøy,2012,Persons,5593,1554,492000.0,632000.0
8463,K-1554 Averøy,2013,Persons,5651,1554,501000.0,648000.0
8464,K-1554 Averøy,2014,Persons,5687,1554,521000.0,664000.0
8465,K-1554 Averøy,2015,Persons,5794,1554,531000.0,680000.0
8466,K-1554 Averøy,2016,Persons,5826,1554,530000.0,688000.0
8467,K-1554 Averøy,2017,Persons,5856,1554,539000.0,675000.0
8468,K-1554 Averøy,2018,Persons,5859,1554,551000.0,707000.0
8469,K-1554 Averøy,2019,Persons,5849,1554,588000.0,749000.0
8470,K-1554 Averøy,2020,Persons,5788,1554,591000.0,755000.0
8471,K-1554 Averøy,2021,Persons,5808,1554,,
8472,K-1554 Averøy,2022,Persons,5828,1554,,
8492,K-1557 Gjemnes,2005,Persons,2700,1557,353000.0,451000.0
8493,K-1557 Gjemnes,2006,Persons,2676,1557,364000.0,472000.0
8494,K-1557 Gjemnes,2007,Persons,2647,1557,401000.0,511000.0
8495,K-1557 Gjemnes,2008,Persons,2636,1557,428000.0,536000.0
8496,K-1557 Gjemnes,2009,Persons,2618,1557,440000.0,566000.0
8497,K-1557 Gjemnes,2010,Persons,2599,1557,444000.0,567000.0
8498,K-1557 Gjemnes,2011,Persons,2582,1557,456000.0,591000.0
8499,K-1557 Gjemnes,2012,Persons,2579,1557,488000.0,623000.0
8500,K-1557 Gjemnes,2013,Persons,2557,1557,494000.0,630000.0
8501,K-1557 Gjemnes,2014,Persons,2565,1557,518000.0,659000.0
8502,K-1557 Gjemnes,2015,Persons,2580,1557,520000.0,666000.0
8503,K-1557 Gjemnes,2016,Persons,2593,1557,511000.0,654000.0
8504,K-1557 Gjemnes,2017,Persons,2611,1557,537000.0,683000.0
8505,K-1557 Gjemnes,2018,Persons,2623,1557,554000.0,696000.0
8506,K-1557 Gjemnes,2019,Persons,2641,1557,556000.0,693000.0
8507,K-1557 Gjemnes,2020,Persons,2629,1557,556000.0,712000.0
8508,K-1557 Gjemnes,2021,Persons,2658,1557,,
8509,K-1557 Gjemnes,2022,Persons,2669,1557,,
8529,K-1560 Tingvoll,2005,Persons,3105,1560,313000.0,393000.0
8530,K-1560 Tingvoll,2006,Persons,3099,1560,325000.0,399000.0
8531,K-1560 Tingvoll,2007,Persons,3084,1560,352000.0,436000.0
8532,K-1560 Tingvoll,2008,Persons,3082,1560,373000.0,470000.0
8533,K-1560 Tingvoll,2009,Persons,3062,1560,373000.0,464000.0
8534,K-1560 Tingvoll,2010,Persons,3071,1560,389000.0,483000.0
8535,K-1560 Tingvoll,2011,Persons,3065,1560,403000.0,492000.0
8536,K-1560 Tingvoll,2012,Persons,3101,1560,424000.0,524000.0
8537,K-1560 Tingvoll,2013,Persons,3116,1560,434000.0,547000.0
8538,K-1560 Tingvoll,2014,Persons,3064,1560,458000.0,569000.0
8539,K-1560 Tingvoll,2015,Persons,3090,1560,470000.0,585000.0
8540,K-1560 Tingvoll,2016,Persons,3103,1560,487000.0,606000.0
8541,K-1560 Tingvoll,2017,Persons,3109,1560,487000.0,615000.0
8542,K-1560 Tingvoll,2018,Persons,3078,1560,498000.0,636000.0
8543,K-1560 Tingvoll,2019,Persons,3045,1560,529000.0,660000.0
8544,K-1560 Tingvoll,2020,Persons,3025,1560,530000.0,670000.0
8545,K-1560 Tingvoll,2021,Persons,2985,1560,,
8546,K-1560 Tingvoll,2022,Persons,2960,1560,,
8566,K-1563 Sunndal,2005,Persons,7370,1563,331000.0,435000.0
8567,K-1563 Sunndal,2006,Persons,7323,1563,346000.0,452000.0
8568,K-1563 Sunndal,2007,Persons,7333,1563,366000.0,477000.0
8569,K-1563 Sunndal,2008,Persons,7357,1563,398000.0,512000.0
8570,K-1563 Sunndal,2009,Persons,7347,1563,386000.0,506000.0
8571,K-1563 Sunndal,2010,Persons,7289,1563,395000.0,508000.0
8572,K-1563 Sunndal,2011,Persons,7267,1563,419000.0,533000.0
8573,K-1563 Sunndal,2012,Persons,7196,1563,429000.0,546000.0
8574,K-1563 Sunndal,2013,Persons,7205,1563,438000.0,558000.0
8575,K-1563 Sunndal,2014,Persons,7171,1563,452000.0,576000.0
8576,K-1563 Sunndal,2015,Persons,7155,1563,472000.0,603000.0
8577,K-1563 Sunndal,2016,Persons,7160,1563,483000.0,617000.0
8578,K-1563 Sunndal,2017,Persons,7126,1563,505000.0,641000.0
8579,K-1563 Sunndal,2018,Persons,7119,1563,519000.0,661000.0
8580,K-1563 Sunndal,2019,Persons,7106,1563,535000.0,683000.0
8581,K-1563 Sunndal,2020,Persons,7036,1563,546000.0,694000.0
8582,K-1563 Sunndal,2021,Persons,6956,1563,,
8583,K-1563 Sunndal,2022,Persons,6932,1563,,
8603,K-1566 Surnadal,2005,Persons,6160,1566,312000.0,390000.0
8604,K-1566 Surnadal,2006,Persons,6107,1566,323000.0,412000.0
8605,K-1566 Surnadal,2007,Persons,6049,1566,354000.0,448000.0
8606,K-1566 Surnadal,2008,Persons,6039,1566,382000.0,479000.0
8607,K-1566 Surnadal,2009,Persons,6000,1566,388000.0,494000.0
8608,K-1566 Surnadal,2010,Persons,5956,1566,404000.0,507000.0
8609,K-1566 Surnadal,2011,Persons,5949,1566,420000.0,521000.0
8610,K-1566 Surnadal,2012,Persons,5952,1566,445000.0,550000.0
8611,K-1566 Surnadal,2013,Persons,5927,1566,459000.0,574000.0
8612,K-1566 Surnadal,2014,Persons,5954,1566,479000.0,595000.0
8613,K-1566 Surnadal,2015,Persons,5976,1566,494000.0,619000.0
8614,K-1566 Surnadal,2016,Persons,5969,1566,506000.0,635000.0
8615,K-1566 Surnadal,2017,Persons,5986,1566,516000.0,645000.0
8616,K-1566 Surnadal,2018,Persons,5978,1566,521000.0,648000.0
8617,K-1566 Surnadal,2019,Persons,5928,1566,530000.0,657000.0
8618,K-1566 Surnadal,2020,Persons,5920,1566,529000.0,652000.0
8619,K-1566 Surnadal,2021,Persons,5872,1566,,
8620,K-1566 Surnadal,2022,Persons,5849,1566,,
8640,K-1573 Smøla,2005,Persons,2195,1573,315000.0,389000.0
8641,K-1573 Smøla,2006,Persons,2192,1573,309000.0,390000.0
8642,K-1573 Smøla,2007,Persons,2165,1573,331000.0,412000.0
8643,K-1573 Smøla,2008,Persons,2137,1573,360000.0,451000.0
8644,K-1573 Smøla,2009,Persons,2119,1573,364000.0,455000.0
8645,K-1573 Smøla,2010,Persons,2143,1573,378000.0,477000.0
8646,K-1573 Smøla,2011,Persons,2137,1573,405000.0,511000.0
8647,K-1573 Smøla,2012,Persons,2182,1573,424000.0,527000.0
8648,K-1573 Smøla,2013,Persons,2180,1573,431000.0,545000.0
8649,K-1573 Smøla,2014,Persons,2166,1573,445000.0,562000.0
8650,K-1573 Smøla,2015,Persons,2146,1573,458000.0,569000.0
8651,K-1573 Smøla,2016,Persons,2141,1573,457000.0,573000.0
8652,K-1573 Smøla,2017,Persons,2160,1573,476000.0,602000.0
8653,K-1573 Smøla,2018,Persons,2172,1573,484000.0,606000.0
8654,K-1573 Smøla,2019,Persons,2134,1573,502000.0,625000.0
