date;Hours;DK1;DK2
09/10/2020;23 - 00;811;291
10/10/2020;00 - 01;632;314
10/10/2020;01 - 02;551;338
10/10/2020;02 - 03;553;346
10/10/2020;03 - 04;463;363
10/10/2020;04 - 05;377;301
10/10/2020;05 - 06;446;354
10/10/2020;06 - 07;641;340
10/10/2020;07 - 08;747;326
10/10/2020;08 - 09;542;254
10/10/2020;09 - 10;586;261
10/10/2020;10 - 11;604;300
10/10/2020;11 - 12;799;545
10/10/2020;12 - 13;536;592
10/10/2020;13 - 14;627;542
10/10/2020;14 - 15;838;432
10/10/2020;15 - 16;971;557
10/10/2020;16 - 17;989;388
10/10/2020;17 - 18;1451;521
10/10/2020;18 - 19;1581;474
10/10/2020;19 - 20;1533;446
10/10/2020;20 - 21;1417;444
10/10/2020;21 - 22;1263;373
10/10/2020;22 - 23;1189;394
10/10/2020;23 - 00;1057;434
11/10/2020;00 - 01;1033;409
11/10/2020;01 - 02;957;505
11/10/2020;02 - 03;865;469
11/10/2020;03 - 04;747;391
11/10/2020;04 - 05;610;308
11/10/2020;05 - 06;524;252
11/10/2020;06 - 07;452;276
11/10/2020;07 - 08;439;331
11/10/2020;08 - 09;420;363
11/10/2020;09 - 10;368;368
11/10/2020;10 - 11;352;343
11/10/2020;11 - 12;290;310
11/10/2020;12 - 13;226;291
11/10/2020;13 - 14;263;279
11/10/2020;14 - 15;364;241
11/10/2020;15 - 16;439;272
11/10/2020;16 - 17;360;208
11/10/2020;17 - 18;356;185
11/10/2020;18 - 19;348;142
11/10/2020;19 - 20;348;112
11/10/2020;20 - 21;311;45
11/10/2020;21 - 22;272;19
11/10/2020;22 - 23;256;20
11/10/2020;23 - 00;224;26
12/10/2020;00 - 01;172;30
12/10/2020;01 - 02;210;25
12/10/2020;02 - 03;300;23
12/10/2020;03 - 04;386;24
12/10/2020;04 - 05;387;28
12/10/2020;05 - 06;425;26
12/10/2020;06 - 07;597;21
12/10/2020;07 - 08;662;19
12/10/2020;08 - 09;679;18
12/10/2020;09 - 10;572;18
12/10/2020;10 - 11;479;23
12/10/2020;11 - 12;400;34
12/10/2020;12 - 13;429;56
12/10/2020;13 - 14;482;67
12/10/2020;14 - 15;429;85
12/10/2020;15 - 16;418;93
12/10/2020;16 - 17;429;85
12/10/2020;17 - 18;332;73
12/10/2020;18 - 19;274;63
12/10/2020;19 - 20;207;57
12/10/2020;20 - 21;204;51
12/10/2020;21 - 22;169;32
12/10/2020;22 - 23;170;26
12/10/2020;23 - 00;213;30
13/10/2020;00 - 01;216;54
13/10/2020;01 - 02;168;43
13/10/2020;02 - 03;155;27
13/10/2020;03 - 04;150;20
13/10/2020;04 - 05;177;22
13/10/2020;05 - 06;184;17
13/10/2020;06 - 07;190;14
13/10/2020;07 - 08;175;12
13/10/2020;08 - 09;133;13
13/10/2020;09 - 10;94;13
13/10/2020;10 - 11;62;14
13/10/2020;11 - 12;69;14
13/10/2020;12 - 13;102;14
13/10/2020;13 - 14;127;16
13/10/2020;14 - 15;141;21
13/10/2020;15 - 16;170;30
13/10/2020;16 - 17;223;66
13/10/2020;17 - 18;255;91
13/10/2020;18 - 19;364;117
13/10/2020;19 - 20;643;152
13/10/2020;20 - 21;943;231
13/10/2020;21 - 22;1224;259
13/10/2020;22 - 23;1029;272
13/10/2020;23 - 00;1234;341
14/10/2020;00 - 01;1229;390
14/10/2020;01 - 02;1143;424
14/10/2020;02 - 03;1202;436
14/10/2020;03 - 04;1070;503
14/10/2020;04 - 05;1034;646
14/10/2020;05 - 06;1188;700
14/10/2020;06 - 07;965;748
14/10/2020;07 - 08;1205;718
14/10/2020;08 - 09;1378;795
14/10/2020;09 - 10;1398;856
14/10/2020;10 - 11;1621;894
14/10/2020;11 - 12;1793;880
14/10/2020;12 - 13;1852;879
14/10/2020;13 - 14;1929;899
14/10/2020;14 - 15;2003;881
14/10/2020;15 - 16;2004;870
14/10/2020;16 - 17;2146;865
14/10/2020;17 - 18;1861;851
14/10/2020;18 - 19;1814;832
14/10/2020;19 - 20;1864;843
14/10/2020;20 - 21;1808;839
14/10/2020;21 - 22;1772;842
14/10/2020;22 - 23;1730;714
14/10/2020;23 - 00;1481;622
15/10/2020;00 - 01;1735;693
15/10/2020;01 - 02;1529;805
15/10/2020;02 - 03;1508;771
15/10/2020;03 - 04;1458;783
15/10/2020;04 - 05;1408;766
15/10/2020;05 - 06;1566;758
15/10/2020;06 - 07;1637;740
15/10/2020;07 - 08;1609;694
15/10/2020;08 - 09;1540;717
15/10/2020;09 - 10;1513;686
15/10/2020;10 - 11;1531;679
15/10/2020;11 - 12;1545;594
15/10/2020;12 - 13;1442;449
15/10/2020;13 - 14;1259;359
15/10/2020;14 - 15;1029;287
15/10/2020;15 - 16;917;239
15/10/2020;16 - 17;862;201
15/10/2020;17 - 18;744;190
15/10/2020;18 - 19;679;218
15/10/2020;19 - 20;637;241
15/10/2020;20 - 21;567;208
15/10/2020;21 - 22;393;211
15/10/2020;22 - 23;254;176
15/10/2020;23 - 00;132;131
16/10/2020;00 - 01;66;133
16/10/2020;01 - 02;52;133
16/10/2020;02 - 03;74;97
16/10/2020;03 - 04;115;77
16/10/2020;04 - 05;166;81
16/10/2020;05 - 06;168;112
16/10/2020;06 - 07;160;150
16/10/2020;07 - 08;171;163
16/10/2020;08 - 09;202;145
16/10/2020;09 - 10;215;142
16/10/2020;10 - 11;201;150
16/10/2020;11 - 12;258;99
16/10/2020;12 - 13;370;81
16/10/2020;13 - 14;425;44
16/10/2020;14 - 15;515;41
16/10/2020;15 - 16;636;55
16/10/2020;16 - 17;721;70
16/10/2020;17 - 18;725;81
16/10/2020;18 - 19;723;92
16/10/2020;19 - 20;985;95
16/10/2020;20 - 21;987;93
16/10/2020;21 - 22;926;111
16/10/2020;22 - 23;788;134
16/10/2020;23 - 00;683;191
17/10/2020;00 - 01;595;187
17/10/2020;01 - 02;478;178
17/10/2020;02 - 03;414;167
17/10/2020;03 - 04;310;167
17/10/2020;04 - 05;245;196
17/10/2020;05 - 06;184;173
17/10/2020;06 - 07;142;145
17/10/2020;07 - 08;102;144
17/10/2020;08 - 09;71;134
17/10/2020;09 - 10;80;88
17/10/2020;10 - 11;96;46
17/10/2020;11 - 12;144;35
17/10/2020;12 - 13;302;24
17/10/2020;13 - 14;490;24
17/10/2020;14 - 15;691;33
17/10/2020;15 - 16;964;44
17/10/2020;16 - 17;1304;61
17/10/2020;17 - 18;1624;84
17/10/2020;18 - 19;2039;85
17/10/2020;19 - 20;2300;125
17/10/2020;20 - 21;2473;238
17/10/2020;21 - 22;2544;355
17/10/2020;22 - 23;2685;470
17/10/2020;23 - 00;2618;566
18/10/2020;00 - 01;2541;703
18/10/2020;01 - 02;2376;789
18/10/2020;02 - 03;2233;775
18/10/2020;03 - 04;1909;757
18/10/2020;04 - 05;1743;783
18/10/2020;05 - 06;1337;727
18/10/2020;06 - 07;1233;653
18/10/2020;07 - 08;1303;723
18/10/2020;08 - 09;1003;586
18/10/2020;09 - 10;836;554
18/10/2020;10 - 11;569;476
18/10/2020;11 - 12;798;352
18/10/2020;12 - 13;1069;244
18/10/2020;13 - 14;1185;200
18/10/2020;14 - 15;1351;202
18/10/2020;15 - 16;1281;241
18/10/2020;16 - 17;1422;263
18/10/2020;17 - 18;1257;324
18/10/2020;18 - 19;1255;408
18/10/2020;19 - 20;1218;412
18/10/2020;20 - 21;1080;469
18/10/2020;21 - 22;1032;440
18/10/2020;22 - 23;1018;418
18/10/2020;23 - 00;967;409
19/10/2020;00 - 01;873;322
19/10/2020;01 - 02;821;278
19/10/2020;02 - 03;786;304
19/10/2020;03 - 04;784;352
19/10/2020;04 - 05;859;316
19/10/2020;05 - 06;932;299
19/10/2020;06 - 07;929;317
19/10/2020;07 - 08;783;342
19/10/2020;08 - 09;657;310
19/10/2020;09 - 10;549;287
19/10/2020;10 - 11;521;299
19/10/2020;11 - 12;498;236
19/10/2020;12 - 13;465;235
19/10/2020;13 - 14;401;228
19/10/2020;14 - 15;392;208
19/10/2020;15 - 16;359;190
19/10/2020;16 - 17;275;199
19/10/2020;17 - 18;260;153
19/10/2020;18 - 19;369;95
19/10/2020;19 - 20;580;176
19/10/2020;20 - 21;835;195
19/10/2020;21 - 22;1006;181
19/10/2020;22 - 23;1171;207
19/10/2020;23 - 00;1291;214
20/10/2020;00 - 01;1318;190
20/10/2020;01 - 02;1335;218
20/10/2020;02 - 03;1311;221
20/10/2020;03 - 04;1440;245
20/10/2020;04 - 05;1538;290
20/10/2020;05 - 06;1646;313
20/10/2020;06 - 07;1621;302
20/10/2020;07 - 08;1647;366
20/10/2020;08 - 09;1700;514
20/10/2020;09 - 10;1912;631
20/10/2020;10 - 11;2024;690
20/10/2020;11 - 12;2187;731
20/10/2020;12 - 13;2227;742
20/10/2020;13 - 14;2173;739
20/10/2020;14 - 15;1938;726
20/10/2020;15 - 16;1800;604
20/10/2020;16 - 17;1806;545
20/10/2020;17 - 18;1826;484
20/10/2020;18 - 19;1824;511
20/10/2020;19 - 20;1829;527
20/10/2020;20 - 21;1773;524
20/10/2020;21 - 22;1658;503
20/10/2020;22 - 23;1495;498
20/10/2020;23 - 00;1410;446
21/10/2020;00 - 01;1553;392
21/10/2020;01 - 02;1332;337
21/10/2020;02 - 03;1325;349
21/10/2020;03 - 04;1287;368
21/10/2020;04 - 05;1190;317
21/10/2020;05 - 06;946;273
21/10/2020;06 - 07;807;254
21/10/2020;07 - 08;735;247
21/10/2020;08 - 09;715;261
21/10/2020;09 - 10;682;245
21/10/2020;10 - 11;730;241
21/10/2020;11 - 12;754;216
21/10/2020;12 - 13;784;183
21/10/2020;13 - 14;876;276
21/10/2020;14 - 15;960;352
21/10/2020;15 - 16;1078;410
21/10/2020;16 - 17;1100;479
21/10/2020;17 - 18;1327;568
21/10/2020;18 - 19;1481;649
21/10/2020;19 - 20;1371;728
21/10/2020;20 - 21;1554;621
21/10/2020;21 - 22;1553;566
21/10/2020;22 - 23;1967;649
21/10/2020;23 - 00;2402;888
22/10/2020;00 - 01;2439;924
22/10/2020;01 - 02;2532;965
22/10/2020;02 - 03;2324;979
22/10/2020;03 - 04;2286;854
22/10/2020;04 - 05;2010;752
22/10/2020;05 - 06;1922;707
22/10/2020;06 - 07;1838;689
22/10/2020;07 - 08;2092;866
22/10/2020;08 - 09;2293;808
22/10/2020;09 - 10;2274;675
22/10/2020;10 - 11;2628;602
22/10/2020;11 - 12;2713;687
22/10/2020;12 - 13;2560;738
22/10/2020;13 - 14;2778;717
22/10/2020;14 - 15;2333;748
22/10/2020;15 - 16;2820;724
22/10/2020;16 - 17;3169;711
22/10/2020;17 - 18;3210;620
22/10/2020;18 - 19;3238;538
22/10/2020;19 - 20;3254;477
22/10/2020;20 - 21;3328;686
22/10/2020;21 - 22;3066;772
22/10/2020;22 - 23;2955;826
22/10/2020;23 - 00;2906;812
23/10/2020;00 - 01;2848;839
23/10/2020;01 - 02;2566;778
23/10/2020;02 - 03;2319;732
23/10/2020;03 - 04;2099;760
23/10/2020;04 - 05;1838;772
23/10/2020;05 - 06;1650;729
23/10/2020;06 - 07;1512;715
23/10/2020;07 - 08;1288;697
23/10/2020;08 - 09;986;660
23/10/2020;09 - 10;864;590
23/10/2020;10 - 11;808;495
23/10/2020;11 - 12;917;401
23/10/2020;12 - 13;913;352
23/10/2020;13 - 14;741;270
23/10/2020;14 - 15;743;274
23/10/2020;15 - 16;600;248
23/10/2020;16 - 17;541;148
23/10/2020;17 - 18;667;164
23/10/2020;18 - 19;1050;141
23/10/2020;19 - 20;1250;144
23/10/2020;20 - 21;1591;130
23/10/2020;21 - 22;1967;158
23/10/2020;22 - 23;1870;190
23/10/2020;23 - 00;1830;305
24/10/2020;00 - 01;1695;443
24/10/2020;01 - 02;1302;560
24/10/2020;02 - 03;1186;578
24/10/2020;03 - 04;1109;559
24/10/2020;04 - 05;1191;619
24/10/2020;05 - 06;1179;623
24/10/2020;06 - 07;1076;584
24/10/2020;07 - 08;1033;555
24/10/2020;08 - 09;960;539
24/10/2020;09 - 10;893;571
24/10/2020;10 - 11;862;581
24/10/2020;11 - 12;885;516
24/10/2020;12 - 13;857;430
24/10/2020;13 - 14;989;352
24/10/2020;14 - 15;917;287
24/10/2020;15 - 16;1080;334
24/10/2020;16 - 17;1428;255
24/10/2020;17 - 18;1518;177
24/10/2020;18 - 19;1741;237
24/10/2020;19 - 20;2049;391
24/10/2020;20 - 21;2146;454
24/10/2020;21 - 22;1825;388
24/10/2020;22 - 23;1841;442
24/10/2020;23 - 00;2018;525
25/10/2020;00 - 01;2367;615
25/10/2020;01 - 02;2532;642
25/10/2020;02 - 03;2730;685
25/10/2020;02 - 03;2718;686
25/10/2020;03 - 04;2770;721
25/10/2020;04 - 05;2378;738
25/10/2020;05 - 06;2932;784
25/10/2020;06 - 07;2533;818
25/10/2020;07 - 08;2660;804
25/10/2020;08 - 09;2723;818
25/10/2020;09 - 10;2606;811
25/10/2020;10 - 11;2346;844
25/10/2020;11 - 12;2496;854
25/10/2020;12 - 13;2203;772
25/10/2020;13 - 14;1999;589
25/10/2020;14 - 15;1735;568
25/10/2020;15 - 16;1405;543
25/10/2020;16 - 17;1168;515
25/10/2020;17 - 18;1158;550
25/10/2020;18 - 19;1264;503
25/10/2020;19 - 20;1358;381
25/10/2020;20 - 21;1350;458
25/10/2020;21 - 22;1161;389
25/10/2020;22 - 23;1017;187
25/10/2020;23 - 00;914;234
26/10/2020;00 - 01;818;244
26/10/2020;01 - 02;837;150
26/10/2020;02 - 03;1037;136
26/10/2020;03 - 04;1101;135
26/10/2020;04 - 05;1134;139
26/10/2020;05 - 06;1307;153
26/10/2020;06 - 07;1357;144
26/10/2020;07 - 08;1320;141
26/10/2020;08 - 09;1220;175
26/10/2020;09 - 10;1107;234
26/10/2020;10 - 11;1091;167
26/10/2020;11 - 12;1016;125
26/10/2020;12 - 13;1182;170
26/10/2020;13 - 14;1293;187
26/10/2020;14 - 15;1132;181
26/10/2020;15 - 16;1220;180
26/10/2020;16 - 17;1408;230
26/10/2020;17 - 18;1485;325
26/10/2020;18 - 19;1455;328
26/10/2020;19 - 20;1552;353
26/10/2020;20 - 21;1678;341
26/10/2020;21 - 22;1757;468
26/10/2020;22 - 23;1812;518
26/10/2020;23 - 00;1879;454
27/10/2020;00 - 01;1820;476
27/10/2020;01 - 02;1683;552
27/10/2020;02 - 03;1650;591
27/10/2020;03 - 04;2020;622
27/10/2020;04 - 05;1627;610
27/10/2020;05 - 06;1797;617
27/10/2020;06 - 07;1987;629
27/10/2020;07 - 08;2166;590
27/10/2020;08 - 09;2120;607
27/10/2020;09 - 10;2341;690
27/10/2020;10 - 11;2608;698
27/10/2020;11 - 12;2901;719
27/10/2020;12 - 13;2777;710
27/10/2020;13 - 14;2676;658
27/10/2020;14 - 15;2656;637
27/10/2020;15 - 16;2595;602
27/10/2020;16 - 17;2292;676
27/10/2020;17 - 18;1956;716
27/10/2020;18 - 19;2135;756
27/10/2020;19 - 20;2165;767
27/10/2020;20 - 21;1954;734
27/10/2020;21 - 22;1933;603
27/10/2020;22 - 23;1626;505
27/10/2020;23 - 00;1926;781
28/10/2020;00 - 01;1843;618
28/10/2020;01 - 02;2403;746
28/10/2020;02 - 03;2399;775
28/10/2020;03 - 04;1995;793
28/10/2020;04 - 05;1812;794
28/10/2020;05 - 06;1701;796
28/10/2020;06 - 07;1536;813
28/10/2020;07 - 08;1495;775
28/10/2020;08 - 09;1958;722
28/10/2020;09 - 10;2226;722
28/10/2020;10 - 11;2103;702
28/10/2020;11 - 12;2223;597
28/10/2020;12 - 13;2361;509
28/10/2020;13 - 14;2443;548
28/10/2020;14 - 15;2168;466
28/10/2020;15 - 16;2181;503
28/10/2020;16 - 17;1923;405
28/10/2020;17 - 18;1675;430
28/10/2020;18 - 19;1984;461
28/10/2020;19 - 20;1859;496
28/10/2020;20 - 21;1567;490
28/10/2020;21 - 22;1475;437
28/10/2020;22 - 23;1332;367
28/10/2020;23 - 00;1329;379
29/10/2020;00 - 01;1022;340
29/10/2020;01 - 02;895;341
29/10/2020;02 - 03;757;352
29/10/2020;03 - 04;562;461
29/10/2020;04 - 05;471;365
29/10/2020;05 - 06;359;369
29/10/2020;06 - 07;336;390
29/10/2020;07 - 08;303;558
29/10/2020;08 - 09;365;570
29/10/2020;09 - 10;444;635
29/10/2020;10 - 11;384;665
29/10/2020;11 - 12;541;658
29/10/2020;12 - 13;511;649
29/10/2020;13 - 14;641;706
29/10/2020;14 - 15;400;665
29/10/2020;15 - 16;536;595
29/10/2020;16 - 17;676;516
29/10/2020;17 - 18;728;449
29/10/2020;18 - 19;670;462
29/10/2020;19 - 20;693;449
29/10/2020;20 - 21;692;430
29/10/2020;21 - 22;666;443
29/10/2020;22 - 23;678;399
29/10/2020;23 - 00;642;300
30/10/2020;00 - 01;697;274
30/10/2020;01 - 02;856;203
30/10/2020;02 - 03;807;137
30/10/2020;03 - 04;952;200
30/10/2020;04 - 05;648;248
30/10/2020;05 - 06;690;247
30/10/2020;06 - 07;619;222
30/10/2020;07 - 08;741;307
30/10/2020;08 - 09;1047;282
30/10/2020;09 - 10;1064;198
30/10/2020;10 - 11;1149;154
30/10/2020;11 - 12;1249;219
30/10/2020;12 - 13;1191;297
30/10/2020;13 - 14;1240;314
30/10/2020;14 - 15;1405;267
30/10/2020;15 - 16;1272;352
30/10/2020;16 - 17;1057;372
30/10/2020;17 - 18;1255;315
30/10/2020;18 - 19;1085;273
30/10/2020;19 - 20;810;287
30/10/2020;20 - 21;608;187
30/10/2020;21 - 22;559;197
30/10/2020;22 - 23;467;179
30/10/2020;23 - 00;399;170
31/10/2020;00 - 01;419;134
31/10/2020;01 - 02;428;99
31/10/2020;02 - 03;396;84
31/10/2020;03 - 04;323;83
31/10/2020;04 - 05;189;69
31/10/2020;05 - 06;125;87
31/10/2020;06 - 07;99;103
31/10/2020;07 - 08;85;90
31/10/2020;08 - 09;107;88
31/10/2020;09 - 10;200;79
31/10/2020;10 - 11;306;59
31/10/2020;11 - 12;490;34
31/10/2020;12 - 13;716;31
31/10/2020;13 - 14;794;50
31/10/2020;14 - 15;859;71
31/10/2020;15 - 16;993;129
31/10/2020;16 - 17;1211;202
31/10/2020;17 - 18;1535;275
31/10/2020;18 - 19;1961;338
31/10/2020;19 - 20;2018;431
31/10/2020;20 - 21;1916;550
31/10/2020;21 - 22;2102;658
31/10/2020;22 - 23;2196;681
31/10/2020;23 - 00;2280;581
01/11/2020;00 - 01;1930;473
01/11/2020;01 - 02;1813;476
01/11/2020;02 - 03;1629;488
01/11/2020;03 - 04;1523;568
01/11/2020;04 - 05;1531;578
01/11/2020;05 - 06;1461;589
01/11/2020;06 - 07;1353;511
01/11/2020;07 - 08;1246;389
01/11/2020;08 - 09;1209;329
01/11/2020;09 - 10;1364;360
01/11/2020;10 - 11;1665;343
01/11/2020;11 - 12;2141;346
01/11/2020;12 - 13;2094;333
01/11/2020;13 - 14;2090;447
01/11/2020;14 - 15;2089;460
01/11/2020;15 - 16;2209;489
01/11/2020;16 - 17;2431;532
01/11/2020;17 - 18;2458;638
01/11/2020;18 - 19;2352;712
01/11/2020;19 - 20;2223;787
01/11/2020;20 - 21;2273;697
01/11/2020;21 - 22;2113;671
01/11/2020;22 - 23;2073;644
01/11/2020;23 - 00;2151;694
02/11/2020;00 - 01;2475;767
02/11/2020;01 - 02;2955;840
02/11/2020;02 - 03;3071;876
02/11/2020;03 - 04;2914;913
02/11/2020;04 - 05;2974;883
02/11/2020;05 - 06;2686;811
02/11/2020;06 - 07;2504;750
02/11/2020;07 - 08;2487;765
02/11/2020;08 - 09;2318;888
02/11/2020;09 - 10;2675;890
02/11/2020;10 - 11;2706;877
02/11/2020;11 - 12;2809;861
02/11/2020;12 - 13;2670;860
02/11/2020;13 - 14;2596;874
02/11/2020;14 - 15;2506;891
02/11/2020;15 - 16;2311;868
02/11/2020;16 - 17;2222;879
02/11/2020;17 - 18;2376;878
02/11/2020;18 - 19;2504;848
02/11/2020;19 - 20;2686;836
02/11/2020;20 - 21;2212;807
02/11/2020;21 - 22;2242;639
02/11/2020;22 - 23;1975;714
02/11/2020;23 - 00;1811;616
03/11/2020;00 - 01;1833;513
03/11/2020;01 - 02;2129;625
03/11/2020;02 - 03;2296;717
03/11/2020;03 - 04;2592;733
03/11/2020;04 - 05;2696;749
03/11/2020;05 - 06;2221;766
03/11/2020;06 - 07;2092;751
03/11/2020;07 - 08;2064;852
03/11/2020;08 - 09;1939;864
03/11/2020;09 - 10;1837;863
03/11/2020;10 - 11;1661;826
03/11/2020;11 - 12;1734;793
03/11/2020;12 - 13;1804;739
03/11/2020;13 - 14;1950;698
03/11/2020;14 - 15;1770;568
03/11/2020;15 - 16;1249;436
03/11/2020;16 - 17;1200;347
03/11/2020;17 - 18;1414;346
03/11/2020;18 - 19;1650;263
03/11/2020;19 - 20;1651;318
03/11/2020;20 - 21;1834;584
03/11/2020;21 - 22;1781;513
03/11/2020;22 - 23;1732;664
03/11/2020;23 - 00;1700;815
04/11/2020;00 - 01;1578;828
04/11/2020;01 - 02;1617;624
04/11/2020;02 - 03;1923;669
04/11/2020;03 - 04;1669;687
04/11/2020;04 - 05;1561;741
04/11/2020;05 - 06;1509;751
04/11/2020;06 - 07;1621;752
04/11/2020;07 - 08;1706;920
04/11/2020;08 - 09;1865;858
04/11/2020;09 - 10;1711;818
04/11/2020;10 - 11;1612;737
04/11/2020;11 - 12;1885;691
04/11/2020;12 - 13;2416;669
04/11/2020;13 - 14;2635;706
04/11/2020;14 - 15;2581;659
04/11/2020;15 - 16;1840;671
04/11/2020;16 - 17;2100;673
04/11/2020;17 - 18;2451;669
04/11/2020;18 - 19;2472;666
04/11/2020;19 - 20;2374;668
04/11/2020;20 - 21;2347;661
04/11/2020;21 - 22;2345;616
04/11/2020;22 - 23;2461;573
04/11/2020;23 - 00;2470;555
05/11/2020;00 - 01;2452;561
05/11/2020;01 - 02;2454;581
05/11/2020;02 - 03;2506;576
05/11/2020;03 - 04;2647;541
05/11/2020;04 - 05;2640;541
05/11/2020;05 - 06;2766;578
05/11/2020;06 - 07;2372;592
05/11/2020;07 - 08;2518;626
05/11/2020;08 - 09;2730;665
05/11/2020;09 - 10;2437;699
05/11/2020;10 - 11;2471;768
05/11/2020;11 - 12;2472;875
05/11/2020;12 - 13;2468;843
05/11/2020;13 - 14;2451;827
05/11/2020;14 - 15;2383;874
05/11/2020;15 - 16;2224;868
05/11/2020;16 - 17;2215;769
05/11/2020;17 - 18;2359;825
05/11/2020;18 - 19;2351;829
05/11/2020;19 - 20;2248;821
05/11/2020;20 - 21;2166;771
05/11/2020;21 - 22;2169;701
05/11/2020;22 - 23;2258;745
05/11/2020;23 - 00;2279;788
06/11/2020;00 - 01;2193;789
06/11/2020;01 - 02;2101;803
06/11/2020;02 - 03;2004;798
06/11/2020;03 - 04;1769;717
06/11/2020;04 - 05;1621;675
06/11/2020;05 - 06;1536;620
06/11/2020;06 - 07;1409;561
06/11/2020;07 - 08;1267;566
06/11/2020;08 - 09;1113;496
06/11/2020;09 - 10;999;393
06/11/2020;10 - 11;827;289
06/11/2020;11 - 12;811;270
06/11/2020;12 - 13;1010;224
06/11/2020;13 - 14;1064;134
06/11/2020;14 - 15;917;115
06/11/2020;15 - 16;702;96
06/11/2020;16 - 17;550;64
06/11/2020;17 - 18;475;52
06/11/2020;18 - 19;444;39
06/11/2020;19 - 20;467;42
06/11/2020;20 - 21;443;44
06/11/2020;21 - 22;435;33
06/11/2020;22 - 23;414;23
06/11/2020;23 - 00;312;15
07/11/2020;00 - 01;291;13
07/11/2020;01 - 02;244;14
07/11/2020;02 - 03;236;16
07/11/2020;03 - 04;204;27
07/11/2020;04 - 05;222;63
07/11/2020;05 - 06;252;80
07/11/2020;06 - 07;283;103
07/11/2020;07 - 08;317;116
07/11/2020;08 - 09;375;147
07/11/2020;09 - 10;416;138
07/11/2020;10 - 11;419;128
07/11/2020;11 - 12;457;137
07/11/2020;12 - 13;454;128
07/11/2020;13 - 14;394;126
07/11/2020;14 - 15;363;128
07/11/2020;15 - 16;392;116
07/11/2020;16 - 17;353;103
07/11/2020;17 - 18;357;93
07/11/2020;18 - 19;362;91
07/11/2020;19 - 20;381;67
07/11/2020;20 - 21;395;57
07/11/2020;21 - 22;395;34
07/11/2020;22 - 23;419;23
07/11/2020;23 - 00;474;21
08/11/2020;00 - 01;454;21
08/11/2020;01 - 02;386;17
08/11/2020;02 - 03;271;16
08/11/2020;03 - 04;170;25
08/11/2020;04 - 05;147;23
08/11/2020;05 - 06;203;17
08/11/2020;06 - 07;230;17
08/11/2020;07 - 08;210;15
08/11/2020;08 - 09;116;14
08/11/2020;09 - 10;94;13
08/11/2020;10 - 11;76;14
08/11/2020;11 - 12;85;16
08/11/2020;12 - 13;82;22
08/11/2020;13 - 14;95;22
08/11/2020;14 - 15;94;33
08/11/2020;15 - 16;106;51
08/11/2020;16 - 17;151;68
08/11/2020;17 - 18;214;92
08/11/2020;18 - 19;334;117
08/11/2020;19 - 20;386;130
08/11/2020;20 - 21;428;133
08/11/2020;21 - 22;453;139
08/11/2020;22 - 23;525;146
08/11/2020;23 - 00;604;154
09/11/2020;00 - 01;657;137
09/11/2020;01 - 02;690;129
09/11/2020;02 - 03;583;125
09/11/2020;03 - 04;557;129
09/11/2020;04 - 05;478;130
09/11/2020;05 - 06;440;120
09/11/2020;06 - 07;462;108
09/11/2020;07 - 08;519;111
09/11/2020;08 - 09;569;125
09/11/2020;09 - 10;570;125
09/11/2020;10 - 11;553;132
09/11/2020;11 - 12;554;136
09/11/2020;12 - 13;521;131
09/11/2020;13 - 14;491;133
09/11/2020;14 - 15;490;138
09/11/2020;15 - 16;520;158
09/11/2020;16 - 17;552;183
09/11/2020;17 - 18;577;204
09/11/2020;18 - 19;574;215
09/11/2020;19 - 20;566;208
09/11/2020;20 - 21;547;188
09/11/2020;21 - 22;526;192
09/11/2020;22 - 23;564;160
09/11/2020;23 - 00;559;152
10/11/2020;00 - 01;583;135
10/11/2020;01 - 02;571;115
10/11/2020;02 - 03;547;132
10/11/2020;03 - 04;503;141
10/11/2020;04 - 05;442;145
10/11/2020;05 - 06;407;148
10/11/2020;06 - 07;436;139
10/11/2020;07 - 08;479;138
10/11/2020;08 - 09;537;133
10/11/2020;09 - 10;532;155
10/11/2020;10 - 11;516;160
10/11/2020;11 - 12;541;162
10/11/2020;12 - 13;554;156
10/11/2020;13 - 14;532;162
10/11/2020;14 - 15;502;154
10/11/2020;15 - 16;501;152
10/11/2020;16 - 17;504;146
10/11/2020;17 - 18;491;156
10/11/2020;18 - 19;506;163
10/11/2020;19 - 20;489;165
10/11/2020;20 - 21;428;150
10/11/2020;21 - 22;395;140
10/11/2020;22 - 23;418;127
10/11/2020;23 - 00;406;121
11/11/2020;00 - 01;375;120
11/11/2020;01 - 02;347;103
11/11/2020;02 - 03;327;87
11/11/2020;03 - 04;301;78
11/11/2020;04 - 05;232;81
11/11/2020;05 - 06;220;95
11/11/2020;06 - 07;240;106
11/11/2020;07 - 08;229;94
11/11/2020;08 - 09;269;86
11/11/2020;09 - 10;293;102
11/11/2020;10 - 11;313;92
11/11/2020;11 - 12;346;88
11/11/2020;12 - 13;340;82
11/11/2020;13 - 14;354;76
11/11/2020;14 - 15;323;75
11/11/2020;15 - 16;322;70
11/11/2020;16 - 17;373;65
11/11/2020;17 - 18;421;68
11/11/2020;18 - 19;454;79
11/11/2020;19 - 20;522;115
11/11/2020;20 - 21;571;121
11/11/2020;21 - 22;667;108
11/11/2020;22 - 23;749;109
11/11/2020;23 - 00;803;120
12/11/2020;00 - 01;827;120
12/11/2020;01 - 02;861;109
12/11/2020;02 - 03;888;118
12/11/2020;03 - 04;947;139
